medianA,medianB,deltaMedian_AminusB,pairLabel,deltaMedian_sorted,subjectID,markerGroup,emotionA,emotionB,ksD,nSamplesA,nSamplesB,nVideosA,nVideosB
2.49859662528255,8.64810304340594,-6.14950641812339,FEAR-JOY,6.14950641812339,XR2302,LOWER_LIMB_R,FEAR,JOY,0.223932195829151,36012,36012,1,1
2.49859662528255,20.5368504824216,-18.038253857139,FEAR-SAD,18.038253857139,XR2302,LOWER_LIMB_R,FEAR,SAD,0.36559049849448,36012,36012,1,1
8.64810304340594,20.5368504824216,-11.8887474390156,JOY-SAD,11.8887474390156,XR2302,LOWER_LIMB_R,JOY,SAD,0.167726106836177,36012,36012,1,1
49.5972883037139,60.8664358010875,-11.2691474973736,DISGUST-NEUTRAL,-11.2691474973736,XR2302,WRIST_L,NEUTRAL,DISGUST,0.134493141518903,3001,3001,1,1
49.5972883037139,28.5424508886673,21.0548374150466,FEAR-NEUTRAL,21.0548374150466,XR2302,WRIST_L,NEUTRAL,FEAR,0.150886584141853,3001,3001,1,1
49.5972883037139,98.0704823016847,-48.4731939979708,JOY-NEUTRAL,-48.4731939979708,XR2302,WRIST_L,NEUTRAL,JOY,0.252592840414855,3001,3001,1,1
49.5972883037139,85.4669808650937,-35.8696925613798,NEUTRAL-SAD,35.8696925613798,XR2302,WRIST_L,NEUTRAL,SAD,0.225828036132486,3001,3001,1,1
60.8664358010875,28.5424508886673,32.3239849124202,DISGUST-FEAR,-32.3239849124202,XR2302,WRIST_L,DISGUST,FEAR,0.220475075276012,3001,3001,1,1
60.8664358010875,98.0704823016847,-37.2040465005972,DISGUST-JOY,37.2040465005972,XR2302,WRIST_L,DISGUST,JOY,0.281030444964871,3001,3001,1,1
60.8664358010875,85.4669808650937,-24.6005450640063,DISGUST-SAD,24.6005450640063,XR2302,WRIST_L,DISGUST,SAD,0.169287387085982,3001,3001,1,1
28.5424508886673,98.0704823016847,-69.5280314130174,FEAR-JOY,69.5280314130174,XR2302,WRIST_L,FEAR,JOY,0.361993977919036,3001,3001,1,1
28.5424508886673,85.4669808650937,-56.9245299764265,FEAR-SAD,56.9245299764265,XR2302,WRIST_L,FEAR,SAD,0.363666778186684,3001,3001,1,1
98.0704823016847,85.4669808650937,12.6035014365909,JOY-SAD,-12.6035014365909,XR2302,WRIST_L,JOY,SAD,0.174640347942456,3001,3001,1,1
55.1967547701775,83.9648798347683,-28.7681250645908,DISGUST-NEUTRAL,-28.7681250645908,XR2302,WRIST_R,NEUTRAL,DISGUST,0.169621947139512,3001,3001,1,1
55.1967547701775,26.9261916384133,28.2705631317642,FEAR-NEUTRAL,28.2705631317642,XR2302,WRIST_R,NEUTRAL,FEAR,0.180662428905989,3001,3001,1,1
55.1967547701775,81.0864718940493,-25.8897171238718,JOY-NEUTRAL,-25.8897171238718,XR2302,WRIST_R,NEUTRAL,JOY,0.191702910672466,3001,3001,1,1
55.1967547701775,106.455657029371,-51.2589022591938,NEUTRAL-SAD,51.2589022591938,XR2302,WRIST_R,NEUTRAL,SAD,0.242890598862496,3001,3001,1,1
83.9648798347683,26.9261916384133,57.038688196355,DISGUST-FEAR,-57.038688196355,XR2302,WRIST_R,DISGUST,FEAR,0.313482770157243,3001,3001,1,1
83.9648798347683,81.0864718940493,2.87840794071897,DISGUST-JOY,-2.87840794071897,XR2302,WRIST_R,DISGUST,JOY,0.0990297758447641,3001,3001,1,1
83.9648798347683,106.455657029371,-22.490777194603,DISGUST-SAD,22.490777194603,XR2302,WRIST_R,DISGUST,SAD,0.16226162596186,3001,3001,1,1
26.9261916384133,81.0864718940493,-54.160280255636,FEAR-JOY,54.160280255636,XR2302,WRIST_R,FEAR,JOY,0.340247574439612,3001,3001,1,1
26.9261916384133,106.455657029371,-79.529465390958,FEAR-SAD,79.529465390958,XR2302,WRIST_R,FEAR,SAD,0.397457343593175,3001,3001,1,1
81.0864718940493,106.455657029371,-25.369185135322,JOY-SAD,25.369185135322,XR2302,WRIST_R,JOY,SAD,0.0933422549347608,3001,3001,1,1
43.3216518370609,54.0245246999054,-10.7028728628445,DISGUST-NEUTRAL,-10.7028728628445,XR2302,LTORSO,NEUTRAL,DISGUST,0.152571594433256,15005,15005,1,1
43.3216518370609,22.3006733160645,21.0209785209965,FEAR-NEUTRAL,21.0209785209965,XR2302,LTORSO,NEUTRAL,FEAR,0.16903143131148,15005,15005,1,1
43.3216518370609,61.6548723737092,-18.3332205366482,JOY-NEUTRAL,-18.3332205366482,XR2302,LTORSO,NEUTRAL,JOY,0.159035478358071,15005,15005,1,1
43.3216518370609,87.1806842494597,-43.8590324123988,NEUTRAL-SAD,43.8590324123988,XR2302,LTORSO,NEUTRAL,SAD,0.247789656926063,15005,15005,1,1
54.0245246999054,22.3006733160645,31.723851383841,DISGUST-FEAR,-31.723851383841,XR2302,LTORSO,DISGUST,FEAR,0.270792907326865,15005,15005,1,1
54.0245246999054,61.6548723737092,-7.63034767380374,DISGUST-JOY,7.63034767380374,XR2302,LTORSO,DISGUST,JOY,0.0845098695215791,15005,15005,1,1
54.0245246999054,87.1806842494597,-33.1561595495543,DISGUST-SAD,33.1561595495543,XR2302,LTORSO,DISGUST,SAD,0.17036942264153,15005,15005,1,1
22.3006733160645,61.6548723737092,-39.3541990576447,FEAR-JOY,39.3541990576447,XR2302,LTORSO,FEAR,JOY,0.288992974238876,15005,15005,1,1
22.3006733160645,87.1806842494597,-64.8800109333952,FEAR-SAD,64.8800109333952,XR2302,LTORSO,FEAR,SAD,0.407205358682549,15005,15005,1,1
61.6548723737092,87.1806842494597,-25.5258118757505,JOY-SAD,25.5258118757505,XR2302,LTORSO,JOY,SAD,0.130964764707331,15005,15005,1,1
133.544239288366,50.2994654108233,83.2447738775431,DISGUST-NEUTRAL,83.2447738775431,XT2701,UTORSO,NEUTRAL,DISGUST,0.309863438669059,33011,33011,1,1
133.544239288366,108.068999323978,25.4752399643882,FEAR-NEUTRAL,25.4752399643882,XT2701,UTORSO,NEUTRAL,FEAR,0.132120806593875,33011,33011,1,1
133.544239288366,26.7291161477497,106.815123140617,JOY-NEUTRAL,106.815123140617,XT2701,UTORSO,NEUTRAL,JOY,0.461905775723106,33011,33011,1,1
133.544239288366,95.5409533812303,38.0032859071361,NEUTRAL-SAD,-38.0032859071361,XT2701,UTORSO,NEUTRAL,SAD,0.128440646005049,33011,33011,1,1
50.2994654108233,108.068999323978,-57.7695339131549,DISGUST-FEAR,57.7695339131549,XT2701,UTORSO,DISGUST,FEAR,0.265823169804434,33011,33011,1,1
50.2994654108233,26.7291161477497,23.5703492630736,DISGUST-JOY,-23.5703492630736,XT2701,UTORSO,DISGUST,JOY,0.189300161197117,33011,33011,1,1
50.2994654108233,95.5409533812303,-45.241487970407,DISGUST-SAD,45.241487970407,XT2701,UTORSO,DISGUST,SAD,0.218011496700021,33011,33011,1,1
108.068999323978,26.7291161477497,81.3398831762285,FEAR-JOY,-81.3398831762285,XT2701,UTORSO,FEAR,JOY,0.427750235712765,33011,33011,1,1
108.068999323978,95.5409533812303,12.5280459427479,FEAR-SAD,-12.5280459427479,XT2701,UTORSO,FEAR,SAD,0.0602512241856504,33011,33011,1,1
26.7291161477497,95.5409533812303,-68.8118372334806,JOY-SAD,68.8118372334806,XT2701,UTORSO,JOY,SAD,0.400194653122054,33011,33011,1,1
