normalization,subjectID,markerGroup,pairLabel,deltaFull,ciFullLow,ciFullHigh,deltaMicro,ciMicroLow,ciMicroHigh,okFull,okMicro,includeCI
baseline-normalized,SC0401,LTORSO,NEUTRAL-DISGUST,-30.0706411737421,-30.4293931611978,-29.5353043940231,-2.31875328039717,-2.44527234007417,-2.15389134104291,1,1,1
baseline-normalized,SC0401,LTORSO,NEUTRAL-JOY,4.56978242733518,3.77412263400666,5.15671032158555,0.119814823671964,0.00994932182934405,0.364504619415995,1,1,1
baseline-normalized,SC0401,LTORSO,NEUTRAL-SAD,-10.5613449885081,-11.197634858203,-10.2114018685151,0.254345424780592,0.126970548532697,0.422928824007553,1,1,1
baseline-normalized,SC0401,LTORSO,DISGUST-JOY,34.6404236010773,33.7956063289001,35.3074979388578,2.43856810406913,2.28761759132251,2.58134185090731,1,1,1
baseline-normalized,SC0401,LTORSO,DISGUST-SAD,19.5092961852341,19.1420275760169,19.6698753687464,2.57309870517776,2.39288787287702,2.73974245767734,1,1,1
baseline-normalized,SC0401,LTORSO,JOY-SAD,-15.1311274158433,-16.3119171255457,-14.5538032375505,0.134530601108628,-0.0686465534368581,0.278135403594344,1,1,1
baseline-normalized,SC3001,UTORSO,NEUTRAL-DISGUST,-3.44426539404943,-3.55923099790879,-3.26675481689046,0.34328016843482,0.318124065289724,0.400012971843658,1,1,1
baseline-normalized,SC3001,UTORSO,NEUTRAL-JOY,-2.35037124672503,-2.50336742751038,-2.22555815845896,-0.473641692093744,-0.53273017491511,-0.408192163124219,1,1,1
baseline-normalized,SC3001,UTORSO,NEUTRAL-SAD,-0.919183267850282,-1.00260686854579,-0.800819636958765,0.264753829503131,0.192416966600494,0.324765051526817,1,1,1
baseline-normalized,SC3001,UTORSO,DISGUST-JOY,1.0938941473244,1.02419904190001,1.15811087312951,-0.816921860528564,-0.872382204958323,-0.783171371057475,1,1,1
baseline-normalized,SC3001,UTORSO,DISGUST-SAD,2.52508212619915,2.46705962989816,2.60178277807885,-0.078526338931689,-0.128272222395833,-0.0366329167364663,1,1,1
baseline-normalized,SC3001,UTORSO,JOY-SAD,1.43118797887474,1.33821149219865,1.50022354370248,0.738395521596875,0.687775514023524,0.782664133509848,1,1,1
baseline-normalized,SC3001,HEAD,NEUTRAL-DISGUST,-2.39576002188774,-2.48763730779616,-2.29020200039204,0.0967428505707186,0.0563412420001238,0.167404049279569,1,1,1
baseline-normalized,SC3001,HEAD,NEUTRAL-JOY,-1.59536812031577,-1.70842052100099,-1.47046846262814,-0.153658058465238,-0.228146990261037,-0.0994647427347243,1,1,1
baseline-normalized,SC3001,HEAD,NEUTRAL-SAD,-0.860145328791599,-0.943926321824877,-0.744834570883574,-0.121326889765512,-0.183843039783857,-0.0608095403519043,1,1,1
baseline-normalized,SC3001,HEAD,DISGUST-JOY,0.800391901571975,0.731203468432889,0.858083750846107,-0.250400909035957,-0.302998461196289,-0.212360645275666,1,1,1
baseline-normalized,SC3001,HEAD,DISGUST-SAD,1.53561469309614,1.42614751850343,1.64641341463037,-0.218069740336231,-0.289766356793573,-0.138269972589459,1,1,1
baseline-normalized,SC3001,HEAD,JOY-SAD,0.735222791524166,0.644090199752838,0.841015392098668,0.0323311686997259,-0.041244270970851,0.112859912618969,1,1,1
baseline-normalized,SC3001,UPPER_LIMB_L,NEUTRAL-DISGUST,-3.96282858875221,-4.08644863328819,-3.72228785080969,0.149687037161697,0.0377187145115637,0.214400397052739,1,1,1
baseline-normalized,SC3001,UPPER_LIMB_L,NEUTRAL-JOY,-2.48638479271992,-2.64464598715095,-2.32937710413735,-0.591313409336502,-0.664071311629601,-0.504229232869382,1,1,1
baseline-normalized,SC3001,UPPER_LIMB_L,NEUTRAL-SAD,-1.07795310626856,-1.19212523182333,-0.881162015373647,-0.195806082745343,-0.364541729628715,-0.0287753145339821,1,1,1
baseline-normalized,SC3001,UPPER_LIMB_L,DISGUST-JOY,1.47644379603229,1.31530393321208,1.59328345344599,-0.741000446498199,-0.796317817457591,-0.669052472024317,1,1,1
baseline-normalized,SC3001,UPPER_LIMB_L,DISGUST-SAD,2.88487548248365,2.75683614355532,3.03857535588452,-0.34549311990704,-0.502447121709942,-0.19804217225352,1,1,1
baseline-normalized,SC3001,UPPER_LIMB_L,JOY-SAD,1.40843168645136,1.26382496869599,1.52691064185346,0.395507326591159,0.253272705196068,0.54494581912003,1,1,1
baseline-normalized,SC3001,UPPER_LIMB_R,NEUTRAL-DISGUST,-4.88869386637401,-5.00530798439817,-4.65457993960641,0.371325692511153,0.273956344082429,0.460945182800727,1,1,1
baseline-normalized,SC3001,UPPER_LIMB_R,NEUTRAL-JOY,-4.13428275488031,-4.29028759079401,-3.96580287230565,-0.672680221523547,-0.735608015377034,-0.581455743907557,1,1,1
baseline-normalized,SC3001,UPPER_LIMB_R,NEUTRAL-SAD,-2.30208080884497,-2.48991125634481,-2.13323863465338,0.131033808184538,0.0192309245985328,0.253859796069909,1,1,1
baseline-normalized,SC3001,UPPER_LIMB_R,DISGUST-JOY,0.7544111114937,0.6401881132285,0.863535462608557,-1.0440059140347,-1.09995411608228,-0.992433542586327,1,1,1
baseline-normalized,SC3001,UPPER_LIMB_R,DISGUST-SAD,2.58661305752904,2.49450508123521,2.68723952342541,-0.240291884326615,-0.355880175486894,-0.152531774800868,1,1,1
baseline-normalized,SC3001,UPPER_LIMB_R,JOY-SAD,1.83220194603534,1.7236772892125,1.95390031372206,0.803714029708085,0.710938897655627,0.898891373217176,1,1,1
baseline-normalized,SC3001,WRIST_L,NEUTRAL-DISGUST,-3.97785616681652,-4.31175679335743,-3.61854755108242,0.104753599737037,-0.048774301875646,0.218019857652163,1,1,1
baseline-normalized,SC3001,WRIST_L,NEUTRAL-JOY,-2.45749472036976,-2.93252941811648,-2.00720304691774,-0.957657951841566,-1.16392413237126,-0.835683833320879,1,1,1
baseline-normalized,SC3001,WRIST_L,NEUTRAL-SAD,-1.14754570654784,-1.54171904706724,-0.922701446150424,-0.67690376762651,-1.27969288095515,-0.354082312276055,1,1,1
baseline-normalized,SC3001,WRIST_L,DISGUST-JOY,1.52036144644675,1.17690646666308,1.74406823795083,-1.0624115515786,-1.21639818133072,-0.963716998012526,1,1,1
baseline-normalized,SC3001,WRIST_L,DISGUST-SAD,2.83031046026867,2.56935681422432,3.00582807251197,-0.781657367363548,-1.25959506451335,-0.57223456556492,1,1,1
baseline-normalized,SC3001,WRIST_L,JOY-SAD,1.30994901382192,1.09471413857922,1.61616596381049,0.280754184215056,-0.0689107011637485,0.528189086006464,1,1,1
baseline-normalized,SC3001,WRIST_R,NEUTRAL-DISGUST,-5.38062935630727,-5.79510817612506,-5.08575053626548,0.471623679428135,0.233485345262927,0.787447514693411,1,1,1
baseline-normalized,SC3001,WRIST_R,NEUTRAL-JOY,-4.21400123154891,-4.53573686177376,-3.95396627111523,-0.951524685932578,-1.15516187914264,-0.68337930130743,1,1,1
baseline-normalized,SC3001,WRIST_R,NEUTRAL-SAD,-2.86170356797895,-3.1542003866733,-2.53976380009115,-0.243486949554629,-0.690438959860611,0.0766738566217303,1,1,1
baseline-normalized,SC3001,WRIST_R,DISGUST-JOY,1.16662812475837,0.945638928019357,1.45175549854344,-1.42314836536071,-1.55827225613186,-1.3267967187312,1,1,1
baseline-normalized,SC3001,WRIST_R,DISGUST-SAD,2.51892578832833,2.38890407903587,2.69103952517693,-0.715110628982765,-0.983937268243425,-0.531986212786097,1,1,1
baseline-normalized,SC3001,WRIST_R,JOY-SAD,1.35229766356996,1.14984518499065,1.58962078255758,0.708037736377948,0.473304792613107,0.922640904292344,1,1,1
baseline-normalized,SC3001,LTORSO,NEUTRAL-DISGUST,-3.85395222096831,-4.01327634290266,-3.71752474932676,0.126805415636038,0.0793539412879727,0.184968804518238,1,1,1
baseline-normalized,SC3001,LTORSO,NEUTRAL-JOY,-2.87050374341129,-3.0284929531165,-2.67128154684096,-0.709438285030746,-0.756103057968285,-0.671487087107578,1,1,1
baseline-normalized,SC3001,LTORSO,NEUTRAL-SAD,-1.23970886889891,-1.33077649678833,-1.04074362137183,-0.116774066213581,-0.224378209825935,0.00414235693746967,1,1,1
baseline-normalized,SC3001,LTORSO,DISGUST-JOY,0.983448477557018,0.882848566863279,1.15444512515838,-0.836243700666784,-0.89721676108112,-0.777038469980651,1,1,1
baseline-normalized,SC3001,LTORSO,DISGUST-SAD,2.6142433520694,2.53060961663808,2.75402061525222,-0.243579481849619,-0.343535945612877,-0.186835574794379,1,1,1
baseline-normalized,SC3001,LTORSO,JOY-SAD,1.63079487451238,1.53145835686561,1.77450355061067,0.592664218817165,0.496393141982029,0.692994617243365,1,1,1
baseline-normalized,SK0702,UTORSO,NEUTRAL-DISGUST,-1.04285161969534,-1.14620197874108,-0.886996167871915,0.474665515164119,0.406527232224972,0.540316741353563,1,1,1
baseline-normalized,SK0702,UTORSO,NEUTRAL-JOY,-2.43014771384077,-2.65878679929426,-2.33294999073421,-0.0771527428333063,-0.151189942076158,0.00964619994178817,1,1,1
baseline-normalized,SK0702,UTORSO,NEUTRAL-SAD,-3.133466672377,-3.28913759807246,-3.02845940622343,-0.236966793185469,-0.325368377890775,-0.171792478251687,1,1,1
baseline-normalized,SK0702,UTORSO,DISGUST-JOY,-1.38729609414543,-1.53024420496885,-1.27115871717873,-0.551818257997426,-0.581827817008764,-0.479293426197692,1,1,1
baseline-normalized,SK0702,UTORSO,DISGUST-SAD,-2.09061505268166,-2.18683307886267,-1.9821286990342,-0.711632308349588,-0.776699056571052,-0.673131279489191,1,1,1
baseline-normalized,SK0702,UTORSO,JOY-SAD,-0.703318958536225,-0.874979547961405,-0.598305981883107,-0.159814050352162,-0.210846448906033,-0.121496437620167,1,1,1
baseline-normalized,SK0702,HEAD,NEUTRAL-DISGUST,-0.641440544972738,-0.875596912913531,-0.495206299534044,0.0590270526759533,-0.0224839574925038,0.118550900179353,1,1,1
baseline-normalized,SK0702,HEAD,NEUTRAL-JOY,-1.45021192504597,-1.63978085881345,-1.28731637184964,-0.187632124302051,-0.258563814352846,-0.133350220782904,1,1,1
baseline-normalized,SK0702,HEAD,NEUTRAL-SAD,-2.93638334660629,-3.12565497455531,-2.65552539157547,-0.0616085875636578,-0.107259951572978,-0.0243647166642501,1,1,1
baseline-normalized,SK0702,HEAD,DISGUST-JOY,-0.808771380073228,-0.931410745661557,-0.652678253120323,-0.246659176978004,-0.2829382135537,-0.177250452204406,1,1,1
baseline-normalized,SK0702,HEAD,DISGUST-SAD,-2.29494280163356,-2.47133603502707,-2.1629716867343,-0.120635640239611,-0.16250694787739,-0.0665733592235618,1,1,1
baseline-normalized,SK0702,HEAD,JOY-SAD,-1.48617142156033,-1.59233540552747,-1.27812528085453,0.126023536738393,0.0836121764228112,0.188274010667001,1,1,1
baseline-normalized,SK0702,UPPER_LIMB_L,NEUTRAL-DISGUST,-0.0728431245518379,-0.343321583488875,0.269123977781937,0.360382295005611,0.247165574767455,0.479537562892113,1,1,1
baseline-normalized,SK0702,UPPER_LIMB_L,NEUTRAL-JOY,-4.39114120266118,-4.5982999949672,-4.17967487305896,0.0619431392537377,-0.0245128637654131,0.197075889267956,1,1,1
baseline-normalized,SK0702,UPPER_LIMB_L,NEUTRAL-SAD,-4.72704088191183,-5.07291372733571,-4.42721077185794,-0.33136643469519,-0.452701196385961,-0.185862617345857,1,1,1
baseline-normalized,SK0702,UPPER_LIMB_L,DISGUST-JOY,-4.31829807810934,-4.57632508050656,-4.01284213079443,-0.298439155751873,-0.400221974580195,-0.154482650202083,1,1,1
baseline-normalized,SK0702,UPPER_LIMB_L,DISGUST-SAD,-4.65419775736,-5.01511525203514,-4.29276574123474,-0.691748729700801,-0.801768139148107,-0.571993982534618,1,1,1
baseline-normalized,SK0702,UPPER_LIMB_L,JOY-SAD,-0.335899679250655,-0.527111022242104,-0.100901227581605,-0.393309573948928,-0.454129176642784,-0.284718685008323,1,1,1
baseline-normalized,SK0702,UPPER_LIMB_R,NEUTRAL-DISGUST,-0.156825828111385,-0.470224496405105,0.169694441666629,0.270656020859583,0.167726227423999,0.35146374366201,1,1,1
baseline-normalized,SK0702,UPPER_LIMB_R,NEUTRAL-JOY,-5.1909040027307,-5.50902178011274,-5.00377319226891,-0.547467898437461,-0.642752978574152,-0.454416956935593,1,1,1
baseline-normalized,SK0702,UPPER_LIMB_R,NEUTRAL-SAD,-4.951314576691,-5.24928772023086,-4.61095925748206,0.109986789839723,0.0155149580912031,0.222075679102922,1,1,1
baseline-normalized,SK0702,UPPER_LIMB_R,DISGUST-JOY,-5.03407817461931,-5.42125190630548,-4.80162167198194,-0.818123919297045,-0.919061035350678,-0.691356381543543,1,1,1
baseline-normalized,SK0702,UPPER_LIMB_R,DISGUST-SAD,-4.79448874857962,-5.0784824517247,-4.37895013462849,-0.160669231019861,-0.256208746601065,-0.0657415243984554,1,1,1
baseline-normalized,SK0702,UPPER_LIMB_R,JOY-SAD,0.239589426039693,0.0318455498121151,0.434482127923791,0.657454688277184,0.595287633376496,0.739860430705447,1,1,1
baseline-normalized,SK0702,WRIST_L,NEUTRAL-DISGUST,-0.522040425132669,-0.998215351893669,0.145132112388735,-0.107903659914991,-0.350703730922095,0.051378659619971,1,1,0
baseline-normalized,SK0702,WRIST_L,NEUTRAL-JOY,-6.74758025257905,-6.97220345262052,-6.26414834213396,-0.359328602785842,-0.713703251811344,-0.168018818516339,1,1,1
baseline-normalized,SK0702,WRIST_L,NEUTRAL-SAD,-6.28484754584461,-7.11614195210461,-5.52467979177867,-0.692302468582374,-1.00418705280781,-0.444571089909456,1,1,1
baseline-normalized,SK0702,WRIST_L,DISGUST-JOY,-6.22553982744638,-7.00417725399574,-5.51217489617109,-0.251424942870852,-0.513535095650299,-0.093720597185031,1,1,1
baseline-normalized,SK0702,WRIST_L,DISGUST-SAD,-5.76280712071195,-6.72990291166726,-4.59749379986138,-0.584398808667384,-0.78108939269155,-0.409774731648095,1,1,1
baseline-normalized,SK0702,WRIST_L,JOY-SAD,0.462732706734434,-0.370882872533076,1.43859105693878,-0.332973865796532,-0.48587558850988,-0.0666155835231503,1,1,1
baseline-normalized,SK0702,WRIST_R,NEUTRAL-DISGUST,2.08478514084436,1.51362451472472,3.43648760455671,0.514489469696492,0.25536280854331,0.817326033829726,1,1,1
baseline-normalized,SK0702,WRIST_R,NEUTRAL-JOY,-6.51729591417847,-7.01092691545538,-5.96394403354118,-0.430433432242782,-0.772462309986344,-0.161444583234303,1,1,1
baseline-normalized,SK0702,WRIST_R,NEUTRAL-SAD,-4.85180577740565,-5.3591252530118,-3.93090571992187,0.0642823568752036,-0.296244992529655,0.365296815954842,1,1,1
baseline-normalized,SK0702,WRIST_R,DISGUST-JOY,-8.60208105502283,-9.65715165271993,-8.04763859516293,-0.944922901939274,-1.19789157991678,-0.761311600492188,1,1,1
baseline-normalized,SK0702,WRIST_R,DISGUST-SAD,-6.93659091825001,-8.27720480748869,-6.39697026000673,-0.450207112821288,-0.55221982691356,-0.248080333104552,1,1,1
baseline-normalized,SK0702,WRIST_R,JOY-SAD,1.66549013677282,1.24156642523437,1.99688861494452,0.494715789117986,0.414585978150052,0.662317186295791,1,1,1
baseline-normalized,SK0702,LTORSO,NEUTRAL-DISGUST,-1.03369434078806,-1.30502497499312,-0.772840865021471,0.874390195833377,0.829445171823786,0.942958946135945,1,1,1
baseline-normalized,SK0702,LTORSO,NEUTRAL-JOY,-4.6320929547535,-4.95242652766671,-4.36302170175077,-0.0619817321921872,-0.183036359354634,0.055163593312191,1,1,1
baseline-normalized,SK0702,LTORSO,NEUTRAL-SAD,-3.31453192384852,-3.59454480582898,-3.03909571487459,-0.383516611256995,-0.506659899341135,-0.280110978441443,1,1,1
baseline-normalized,SK0702,LTORSO,DISGUST-JOY,-3.59839861396544,-3.71376499737736,-3.42827901114746,-0.936371928025564,-1.07010489891754,-0.850119988960016,1,1,1
baseline-normalized,SK0702,LTORSO,DISGUST-SAD,-2.28083758306046,-2.6865194508279,-2.02686232438971,-1.25790680709037,-1.31090746503683,-1.18580889186103,1,1,1
baseline-normalized,SK0702,LTORSO,JOY-SAD,1.31756103090498,0.991316319763326,1.57592016424395,-0.321534879064808,-0.403973636518348,-0.217119384859401,1,1,1
baseline-normalized,XB0202,UTORSO,NEUTRAL-DISGUST,-0.736883380977664,-1.10049860437248,-0.46389098960732,0.0371046883028505,-0.0366082823738552,0.13075052541336,1,1,1
baseline-normalized,XB0202,UTORSO,NEUTRAL-JOY,-1.00788404472665,-1.19591391757129,-0.719938011508631,-0.025887389087913,-0.122608694225685,0.073315259607595,1,1,1
baseline-normalized,XB0202,UTORSO,NEUTRAL-SAD,-8.39415041370829,-8.71077964589205,-8.20953033648157,-1.32490595030118,-1.37959984428007,-1.21131810759206,1,1,1
baseline-normalized,XB0202,UTORSO,DISGUST-JOY,-0.271000663748982,-0.624259265193333,-0.0734801272850674,-0.0629920773907635,-0.154882066685531,0.00639017633850369,1,1,1
baseline-normalized,XB0202,UTORSO,DISGUST-SAD,-7.65726703273062,-7.89345184832086,-7.47000790047578,-1.36201063860403,-1.41338799285027,-1.27577848437703,1,1,1
baseline-normalized,XB0202,UTORSO,JOY-SAD,-7.38626636898164,-7.52408961099803,-7.23054658790629,-1.29901856121327,-1.36623099828775,-1.20119725845841,1,1,1
baseline-normalized,XB0202,HEAD,NEUTRAL-DISGUST,3.08559452860591,2.81940458368164,3.38040679990027,0.466472887361518,0.333639056241552,0.52852324863351,1,1,1
baseline-normalized,XB0202,HEAD,NEUTRAL-JOY,3.29016791754196,2.98145766368841,3.64285918788058,0.712907118159387,0.635541115406294,0.806196557686409,1,1,1
baseline-normalized,XB0202,HEAD,NEUTRAL-SAD,-6.87506355093871,-7.05837242653983,-6.54751523949047,-0.210518216670501,-0.254834983830101,-0.112498809276089,1,1,1
baseline-normalized,XB0202,HEAD,DISGUST-JOY,0.204573388936055,-0.0192473427021271,0.683503406943306,0.24643423079787,0.162618383040501,0.362808733824463,1,1,1
baseline-normalized,XB0202,HEAD,DISGUST-SAD,-9.96065807954462,-10.2533191280101,-9.72669991357662,-0.676991104032018,-0.784746600576398,-0.590992318642891,1,1,1
baseline-normalized,XB0202,HEAD,JOY-SAD,-10.1652314684807,-10.5637533402815,-9.96146651869436,-0.923425334829888,-0.991389538433093,-0.82279344291557,1,1,1
baseline-normalized,XB0202,UPPER_LIMB_L,NEUTRAL-DISGUST,3.00676240233274,2.5391691761677,3.70100029450793,-0.396927293653992,-0.610679724453512,-0.289909180866175,1,1,1
baseline-normalized,XB0202,UPPER_LIMB_L,NEUTRAL-JOY,-0.843963209460931,-1.4163367936857,-0.398605423868354,0.0704179934078368,-0.0982963914783241,0.196794763010772,1,1,1
baseline-normalized,XB0202,UPPER_LIMB_L,NEUTRAL-SAD,-11.3034822335854,-11.6892212320346,-10.9585766433001,-1.63330071399361,-1.77303514298343,-1.51092008688873,1,1,1
baseline-normalized,XB0202,UPPER_LIMB_L,DISGUST-JOY,-3.85072561179367,-4.7591810193715,-3.18037908237854,0.467345287061828,0.410651395611429,0.607125299529948,1,1,1
baseline-normalized,XB0202,UPPER_LIMB_L,DISGUST-SAD,-14.3102446359181,-14.718966522044,-13.8725679793601,-1.23637342033962,-1.31930693707447,-1.13598564204302,1,1,1
baseline-normalized,XB0202,UPPER_LIMB_L,JOY-SAD,-10.4595190241244,-10.8964831243543,-9.94697939891258,-1.70371870740145,-1.73914297591268,-1.60578831437153,1,1,1
baseline-normalized,XB0202,UPPER_LIMB_R,NEUTRAL-DISGUST,2.29181636951151,1.79472363394102,2.69587057609918,0.470836011172597,0.338274113882561,0.602211077748384,1,1,1
baseline-normalized,XB0202,UPPER_LIMB_R,NEUTRAL-JOY,0.935173311837886,0.481486190415522,1.48426746158759,0.480860638454692,0.270928154690628,0.665527689098704,1,1,1
baseline-normalized,XB0202,UPPER_LIMB_R,NEUTRAL-SAD,-7.60748060395985,-7.957869202757,-7.37847227515992,-0.742381627570134,-0.842776954004829,-0.642237870722573,1,1,1
baseline-normalized,XB0202,UPPER_LIMB_R,DISGUST-JOY,-1.35664305767362,-1.82075801752584,-0.81891857052169,0.0100246272820943,-0.157252422346146,0.115751209660137,1,1,1
baseline-normalized,XB0202,UPPER_LIMB_R,DISGUST-SAD,-9.89929697347136,-10.1296435993949,-9.27861332491324,-1.21321763874273,-1.3845492023663,-1.10035727648549,1,1,1
baseline-normalized,XB0202,UPPER_LIMB_R,JOY-SAD,-8.54265391579774,-8.92468299529531,-8.12277757735818,-1.22324226602483,-1.39562146202226,-1.13941579012762,1,1,1
baseline-normalized,XB0202,WRIST_L,NEUTRAL-DISGUST,5.11344312127429,4.19507443454337,6.0357788591649,-0.812888096251108,-0.994066465546772,-0.373498334991754,1,1,1
baseline-normalized,XB0202,WRIST_L,NEUTRAL-JOY,-2.69769462660516,-4.35583984376397,-1.94592572833193,-0.0723440903351671,-0.31737807973851,0.139194446365085,1,1,1
baseline-normalized,XB0202,WRIST_L,NEUTRAL-SAD,-13.9289440092737,-14.6460237833374,-13.5411998873995,-2.0970670023944,-2.40167411455314,-1.73009293401151,1,1,1
baseline-normalized,XB0202,WRIST_L,DISGUST-JOY,-7.81113774787945,-9.11481373884484,-6.28928226817619,0.740544005915941,0.343984370186563,1.17253790912333,1,1,1
baseline-normalized,XB0202,WRIST_L,DISGUST-SAD,-19.042387130548,-20.1136328462354,-17.6756348008288,-1.28417890614329,-1.54394227028756,-1.0774296720175,1,1,1
baseline-normalized,XB0202,WRIST_L,JOY-SAD,-11.2312493826686,-12.0183792822568,-10.5059617579748,-2.02472291205924,-2.22481199789484,-1.7651020282725,1,1,1
baseline-normalized,XB0202,WRIST_R,NEUTRAL-DISGUST,6.1949818099965,4.81159864984905,6.86287440722114,-0.721019648130384,-0.913374046324353,-0.212632161005053,1,1,1
baseline-normalized,XB0202,WRIST_R,NEUTRAL-JOY,3.37814158851243,2.53582467044487,4.79449067793157,-0.299957029604122,-0.566630748225894,0.0109487775714767,1,1,1
baseline-normalized,XB0202,WRIST_R,NEUTRAL-SAD,-7.71843164424316,-8.56347675372987,-6.91878674858644,-1.04607637207463,-1.53239185546205,-0.759423430612626,1,1,1
baseline-normalized,XB0202,WRIST_R,DISGUST-JOY,-2.81684022148406,-4.23736757768274,-1.96016802605924,0.421062618526262,0.0594767790955415,0.723829048943072,1,1,1
baseline-normalized,XB0202,WRIST_R,DISGUST-SAD,-13.9134134542397,-15.0443149050526,-12.6894783698292,-0.325056723944243,-0.872228511910915,-0.0918116527577219,1,1,1
baseline-normalized,XB0202,WRIST_R,JOY-SAD,-11.0965732327556,-11.894799599679,-10.0251101040914,-0.746119342470505,-1.00103600111532,-0.518189991857763,1,1,1
baseline-normalized,XB0202,LTORSO,NEUTRAL-DISGUST,-0.325629761682329,-0.685771968042555,0.0918432528674762,0.00319232833418059,-0.180324210449849,0.189403987259475,1,1,0
baseline-normalized,XB0202,LTORSO,NEUTRAL-JOY,-3.72085986931361,-4.13713016553293,-3.16520345758622,-0.136254676634904,-0.319392728518238,-0.0207624343462169,1,1,1
baseline-normalized,XB0202,LTORSO,NEUTRAL-SAD,-11.3750294578125,-11.7239883698419,-10.8552939140094,-1.09934673913071,-1.24832571845808,-1.00553504111231,1,1,1
baseline-normalized,XB0202,LTORSO,DISGUST-JOY,-3.39523010763128,-3.95654503253903,-2.95294523125547,-0.139447004969084,-0.283751555713709,0.0024418359595515,1,1,1
baseline-normalized,XB0202,LTORSO,DISGUST-SAD,-11.0493996961302,-11.3626312871517,-10.6150667428342,-1.10253906746489,-1.24464158273056,-0.929377517474223,1,1,1
baseline-normalized,XB0202,LTORSO,JOY-SAD,-7.65416958849892,-8.01854796466571,-7.27283968421608,-0.963092062495806,-1.08660476019004,-0.835310412867058,1,1,1
baseline-normalized,XB0300,UTORSO,NEUTRAL-DISGUST,1.75656975726103,1.68922260180723,1.83191280834562,0.401348982135827,0.367512144099891,0.448307601269163,1,1,1
baseline-normalized,XB0300,UTORSO,NEUTRAL-JOY,0.340701765617862,0.277281536947813,0.370579281994349,-0.150338480714019,-0.187801366733346,-0.12065577960482,1,1,1
baseline-normalized,XB0300,UTORSO,NEUTRAL-SAD,2.53709201025661,2.4345532207616,2.62033374512325,-0.204984231015145,-0.236991591492811,-0.168068443626174,1,1,1
baseline-normalized,XB0300,UTORSO,DISGUST-JOY,-1.41586799164317,-1.50445473011552,-1.29311853405283,-0.551687462849846,-0.572754476864385,-0.516143898929864,1,1,1
baseline-normalized,XB0300,UTORSO,DISGUST-SAD,0.780522252995586,0.696031297233682,0.872471841499218,-0.606333213150972,-0.631282499047519,-0.577325851583944,1,1,1
baseline-normalized,XB0300,UTORSO,JOY-SAD,2.19639024463875,2.1319296249508,2.28531713903752,-0.0546457503011257,-0.0835214986393495,-0.0152504421508586,1,1,1
baseline-normalized,XB0300,HEAD,NEUTRAL-DISGUST,1.7087614935285,1.57950757060133,1.87343661195648,0.220888273931083,0.177786478468842,0.303915885137896,1,1,1
baseline-normalized,XB0300,HEAD,NEUTRAL-JOY,-1.07573018527178,-1.21609702538334,-0.966375213894186,-0.340944555128334,-0.415102355089434,-0.280152716083079,1,1,1
baseline-normalized,XB0300,HEAD,NEUTRAL-SAD,0.416811485694683,0.251011403417448,0.534799750383658,0.0323109034881968,-0.0186668062462378,0.098686296792576,1,1,1
baseline-normalized,XB0300,HEAD,DISGUST-JOY,-2.78449167880029,-2.98304097348837,-2.69366375264455,-0.561832829059417,-0.617731043387725,-0.497955810875918,1,1,1
baseline-normalized,XB0300,HEAD,DISGUST-SAD,-1.29195000783382,-1.40240272209936,-1.17507461272835,-0.188577370442886,-0.264810131633254,-0.137671979744631,1,1,1
baseline-normalized,XB0300,HEAD,JOY-SAD,1.49254167096647,1.36847671104366,1.6593238062838,0.373255458616531,0.329196250872199,0.427006931905511,1,1,1
baseline-normalized,XB0300,UPPER_LIMB_L,NEUTRAL-DISGUST,2.4327105563756,2.31628187787408,2.57146635923215,0.435427883303757,0.38809150759606,0.496269846748484,1,1,1
baseline-normalized,XB0300,UPPER_LIMB_L,NEUTRAL-JOY,0.434288839889835,0.274359227263603,0.514709873293514,-0.196345885903516,-0.229561772634887,-0.15830834805525,1,1,1
baseline-normalized,XB0300,UPPER_LIMB_L,NEUTRAL-SAD,3.82720275758864,3.61940507663106,4.08239179064867,-0.334169104234905,-0.367364290797236,-0.297613083005023,1,1,1
baseline-normalized,XB0300,UPPER_LIMB_L,DISGUST-JOY,-1.99842171648576,-2.12488171477574,-1.82133010080654,-0.631773769207273,-0.691511787562691,-0.572782673525227,1,1,1
baseline-normalized,XB0300,UPPER_LIMB_L,DISGUST-SAD,1.39449220121304,1.16151980630133,1.68763290846596,-0.769596987538662,-0.816641577710081,-0.716350638440452,1,1,1
baseline-normalized,XB0300,UPPER_LIMB_L,JOY-SAD,3.39291391769881,3.09007073547178,3.62072973873066,-0.137823218331389,-0.17488668947488,-0.0848613177201786,1,1,1
baseline-normalized,XB0300,UPPER_LIMB_R,NEUTRAL-DISGUST,3.4778606500287,3.32697576442845,3.66544553619895,0.196574344761865,0.15074162706821,0.232370581955091,1,1,1
baseline-normalized,XB0300,UPPER_LIMB_R,NEUTRAL-JOY,0.835803037434478,0.713825629208099,0.970696316617159,-0.442240746487076,-0.524759088897673,-0.391799317473388,1,1,1
baseline-normalized,XB0300,UPPER_LIMB_R,NEUTRAL-SAD,4.82278720479001,4.6667963335783,5.06583402218017,-0.504494421860256,-0.535340177475395,-0.468460893271429,1,1,1
baseline-normalized,XB0300,UPPER_LIMB_R,DISGUST-JOY,-2.64205761259422,-2.84168883573927,-2.48199143566232,-0.638815091248941,-0.684561133754038,-0.589686121115372,1,1,1
