participantID,seq,exp,clipDynamicMedian,clipSelectedFrac,clipCandidateSamples,valence,dominance,arousal,liking,familiarity
37-9W4X,7,5,22.1516178385323,1,6489,5.8,6.7,6.6,3.8,1
37-9W4X,8,17,22.4426622899719,1,6179,5.8,7.7,6.1,5.8,1
37-9W4X,9,6,22.5842577784677,1,6482,7.2,6.9,7,7.4,1
37-9W4X,10,38,22.8074848086915,1,5982,1.5,4.1,6.1,1.3,1
37-9W4X,11,4,21.6709919935091,1,6508,7.1,6.7,7.1,6.7,1
37-9W4X,12,32,22.9406265195963,1,6376,3.3,6.3,5.6,2.4,1
37-9W4X,13,8,22.1310499438108,1,6450,7.3,6.5,6.1,7.5,1
37-9W4X,14,25,22.9269747413895,1,6532,5.3,6.5,3,6,1
37-9W4X,15,13,23.0137117009926,1,6391,7.4,6.8,4.1,6.6,1
37-9W4X,16,39,22.7450018552597,1,6471,2.9,4.2,7.6,3.2,1
37-9W4X,17,27,23.2279118699592,0.992142071349992,6363,6.4,6.1,6,5.9,3
37-9W4X,18,33,22.4629448628327,1,6056,4,6.3,6.7,4.2,1
37-9W4X,19,26,20.7627939896804,1,6206,6.3,5.7,2.3,5.9,1
37-9W4X,20,23,22.2848464428739,1,6493,3.3,3.8,6.3,3.6,3
37-9W4X,21,21,22.5262101964265,1,6723,3.5,6,4.1,3.7,1
37-9W4X,22,2,22.2349792286744,1,6412,6.3,6.4,7.1,6.3,4
37-9W4X,23,1,22.098874247462,0.984309460929004,6437,7,6.5,7.1,7.1,1
37-9W4X,24,20,22.0950100572462,1,6383,8.2,3.4,7.9,8.3,5
37-9W4X,25,37,21.5498210387314,0.994192434468686,6371,1.8,4,6.5,1.3,1
37-9W4X,26,18,22.00723890273,1,6407,6.3,6.5,4.6,6.4,1
37-9W4X,27,40,21.5814964419698,0.992389195642441,6701,3.5,6.4,6.4,3.5,1
37-9W4X,28,10,22.3409732200065,1,6433,4.3,4,6.4,4.1,1
37-9W4X,29,12,22.4528058666661,1,6464,7.3,6.6,6.6,7.4,2
37-9W4X,30,36,21.4173359453388,1,6464,4,3.9,6.2,6,4
37-9W4X,31,9,20.7847159112365,0.992223950233281,6430,6.4,6.1,6.1,5.7,1
37-9W4X,32,11,21.8175961720188,1,6456,7.1,6.2,6.3,7.3,2
37-9W4X,33,15,20.8161882721454,0.992108927742534,6463,6.2,5.7,3,6.4,2
37-9W4X,34,19,20.7504527766166,1,6471,6.9,6.6,6.5,7,1
37-9W4X,35,24,20.4687218582563,0.987553342816501,5624,3.5,6.7,5.7,6.7,1
37-9W4X,36,30,22.2567299769122,1,6467,2.8,3.1,5.5,6.3,5
37-9W4X,37,22,21.9191162872469,1,6608,4.3,4.4,4.3,5,1
37-9W4X,38,3,19.841719679823,1,6844,7.6,5.7,5.9,7.3,3
38-9W6A,1,33,22.7700156116973,0.992739273927393,6060,1.5,2.8,8.3,1.6,1
38-9W6A,2,23,23.2328127903364,1,6493,4.4,8,4.3,3.8,1
38-9W6A,3,9,19.9018766233522,1,6429,6.8,5.8,6,8.1,5
38-9W6A,4,39,22.5892983449356,1,6471,2.1,4.1,6.8,1.6,1
38-9W6A,5,5,23.2082978391275,0.997996609647095,6489,6.8,7.9,7.5,7.5,4
38-9W6A,6,11,23.4620012962625,1,6448,7.4,8.3,5.4,6.6,3
38-9W6A,7,1,23.0951939028073,1,6437,6.7,8.2,3.9,6.3,5
38-9W6A,8,31,23.1542735829713,1,6373,2.8,6.5,4.5,2.2,1
38-9W6A,9,37,22.7850106845189,1,6372,2.3,3.8,5.7,1.8,1
38-9W6A,10,24,21.5233892600627,1,5623,3,7.7,3.3,5.9,4
38-9W6A,11,8,22.8149712637787,1,6453,7.1,7.8,5.8,7,5
38-9W6A,12,4,21.2746631901275,1,6508,7.4,7.6,5.8,7.1,5
38-9W6A,13,28,22.4325141265365,1,6451,3.5,8.4,2.8,2.9,1
38-9W6A,14,12,22.2388191721675,1,6465,5.8,7.5,2.9,5.8,1
38-9W6A,15,13,22.7850106845189,1,6387,6.4,7.9,3.2,6.1,1
38-9W6A,16,30,20.5492148034433,1,6469,3.1,7,3.5,4.1,1
38-9W6A,17,25,23.2976526241463,1,6532,3.7,7.5,2.2,3.4,1
38-9W6A,18,40,23.3257346311595,1,6701,2.7,3.9,6.9,3.1,1
38-9W6A,19,10,23.0137117009927,0.995646766169154,6432,5.8,6.7,4.5,5.7,1
38-9W6A,20,21,22.1130373427676,0.99256837098692,6728,3,3.6,3.2,3.5,1
38-9W6A,21,22,21.9243097753632,1,6609,3.6,6.8,2.4,3.1,1
38-9W6A,22,14,22.4945997355171,1,6418,8.3,8.4,5.9,8,5
38-9W6A,23,34,20.3179887311795,1,6665,3.2,2.7,7,3,1
38-9W6A,24,32,23.2168809841703,1,6374,2.3,3.3,6.2,1.5,1
38-9W6A,25,18,19.677509521126,1,6417,6.8,7.3,3.4,7.4,5
38-9W6A,26,6,23.2119766999767,1,6488,7.3,7.1,6.6,7.4,1
38-9W6A,27,2,23.2303624593915,1,6411,2.8,3,6.2,3.3,1
38-9W6A,28,38,21.5867711570533,1,5984,2.5,2,7.5,1.3,1
38-9W6A,29,29,21.9191162872469,1,6517,2.5,1.7,2.4,6.7,1
38-9W6A,30,27,19.2194388401055,0.992143306096794,6364,6.4,6.9,2.1,6.3,2
38-9W6A,31,3,20.8680820189021,1,6846,7,3,7.2,7.8,5
38-9W6A,32,15,21.1242913510783,0.992264851485149,6464,5,7.5,1.8,4,1
38-9W6A,33,36,18.883291263933,0.992269635126778,6468,2.5,1.7,7.1,2.7,1
38-9W6A,34,17,20.2056096130668,0.996763754045307,6180,5,7.4,2.1,2.4,1
38-9W6A,35,19,21.3000674206996,1,6468,7.3,7.1,6,7.5,5
38-9W6A,36,26,21.3187669253916,1,6207,4.2,6.8,1.5,3.5,1
38-9W6A,37,20,20.404656843965,1,6379,7.7,3.4,6.1,8,5
38-9W6A,38,7,19.1883142793332,0.992151938471198,6371,3.2,3.2,6.3,2.4,4
39-9W6G,1,9,19.1333524187839,1,6432,5.5,5.7,5.1,6.9,1
39-9W6G,2,24,23.0730000217401,0.990933333333333,5625,8.7,6.5,4.9,9,5
39-9W6G,3,36,19.7208552881401,1,6469,2.9,8.9,7.1,1,1
39-9W6G,4,12,23.5201596204752,0.984524914887032,6462,7,4.5,4.9,7,3
39-9W6G,5,6,20.289952304507,1,6481,5,4.6,4.9,1,5
39-9W6G,6,25,19.339021765447,1,6533,7.1,4.5,3.1,6.9,5
39-9W6G,7,19,21.1054195407051,0.977111042375503,6466,8.9,6.8,7.1,9,5
39-9W6G,8,21,19.4681064747854,1,6725,1.3,2.5,1.1,1,1
39-9W6G,9,2,20.8489782976243,1,6414,1,6.8,7.1,1,1
39-9W6G,10,8,23.2988743154253,1,6450,5.2,2.6,3.1,5.1,3
39-9W6G,11,4,22.2336991492674,1,6507,3,6.6,6.1,1,1
39-9W6G,12,29,23.0137117009927,1,6517,4.9,2.4,1.2,6.8,5
39-9W6G,13,37,22.8174662029588,1,6367,1,8.9,7,1,1
39-9W6G,14,17,22.3001677554043,1,6183,5,1.3,1.3,4.8,1
39-9W6G,15,18,22.4147437849385,1,6405,8.6,2.7,3.1,9,5
39-9W6G,16,33,23.2817652525139,1,6056,1,9,9,1,1
39-9W6G,17,27,22.5287371143991,0.976583372622977,6363,5.9,2.8,1.3,6.9,5
39-9W6G,18,7,22.2899547171972,1,6370,5.2,4.6,3.8,5.1,5
39-9W6G,19,31,22.8399083914148,1,6371,1,6.9,6,1,5
39-9W6G,20,26,19.8531921986653,0.977770618556701,6208,5,2.4,1.3,4.1,1
39-9W6G,21,23,24.5504119412188,1,6491,4.7,5.8,3.1,5.2,5
39-9W6G,22,39,20.5478296187518,0.997991657654874,6473,1,9,9,1,1
39-9W6G,23,14,22.7675154727261,1,6408,7,2.8,4.2,9,5
39-9W6G,24,13,19.8675235310729,0.992953335421234,6386,6.9,2.8,1.3,5,3
39-9W6G,25,34,19.9018766233523,1,6660,2.7,6.7,7,1.4,2
39-9W6G,26,32,21.265296144113,1,6375,1,9,9,1,5
39-9W6G,27,15,20.5658291827671,1,6464,4.8,1,1,2.4,1
39-9W6G,28,10,23.2426115308777,0.995491293532338,6432,3.9,4.6,5,2.4,1
39-9W6G,29,28,21.7234642059013,0.997674057993487,6449,4.9,1.2,1,2.4,1
39-9W6G,30,40,21.5273560551745,1,6704,1,6.8,8.8,1,1
39-9W6G,31,38,19.881844533099,0.991470145509282,5979,1.2,6.8,7.1,1,1
39-9W6G,32,1,20.112424137428,0.992234819071284,6439,3,5,5.1,1.6,5
39-9W6G,33,20,20.3179887311796,0.992165465371357,6382,7,6.5,4.2,9,5
39-9W6G,34,11,23.3476882686129,1,6448,7.1,5.7,5.1,7.5,5
39-9W6G,35,22,20.4715027456895,0.992435703479576,6610,5,1,1,1.4,3
39-9W6G,36,5,19.9647037685439,0.984430399260059,6487,4,5.7,4.6,1,5
39-9W6G,37,30,19.8574926326779,0.988246210949582,6466,5,5,4.5,6.4,5
39-9W6G,38,3,21.0797808177589,0.977202981148619,6843,4.8,2.6,2.7,2.7,5
40-9W74,1,6,21.1740859256982,0.990909090909091,6490,5,1.4,3.1,2.5,1
40-9W74,2,36,21.1606394990384,0.984850827021178,6469,6.4,3.4,5.5,6.1,1
40-9W74,3,24,25.9196792273086,0.985445509407171,5634,3.1,7.6,2.9,8.9,5
40-9W74,4,5,23.9803490080337,0.990599476036369,6489,5.1,6.5,6,7.4,1
40-9W74,5,21,23.1518149396319,0.986466389054134,6724,5.1,1.2,2,5.1,1
40-9W74,6,18,19.6558007388732,0.959027885963546,6419,9,6.6,6.5,8.4,5
40-9W74,7,11,25.0075770027971,0.968376995814602,6451,9,6.1,7.9,9,1
40-9W74,8,8,20.840785627861,0.989924042784065,6451,5.6,6.7,6.5,7.2,1
40-9W74,9,3,25.6414635225025,0.990943616710488,6846,9,6.2,4.4,6.9,1
40-9W74,10,25,23.5274193026133,0.982394366197183,6532,3.1,3.7,2,5,1
40-9W74,11,29,22.2516140752294,0.98803497468937,6519,1.5,6.9,8,9,5
40-9W74,12,40,18.8153410321881,0.982985074626866,6700,5,2.6,3.2,5,1
40-9W74,13,4,20.3851188327945,0.932708557382086,6509,7.9,3.7,6.2,6.3,1
40-9W74,14,37,25.4117706092231,0.990589711417817,6376,1,7.6,7.7,1,1
40-9W74,15,27,24.6614584722226,0.987904492617028,6366,7,3.7,6,8.1,3
40-9W74,16,14,24.9620092225864,0.987998753117207,6416,5,3.7,1,5,1
40-9W74,17,12,22.4426622899719,0.958855375096674,6465,8.2,4,1.3,9,1
40-9W74,18,31,25.2307975826325,0.99325278518751,6373,1.4,2,1.4,1,1
40-9W74,19,38,23.7213910883978,0.940625522662653,5979,1,5.6,3.3,2.5,1
40-9W74,20,2,23.616771896627,0.944201995012469,6416,7,3.6,3.6,6.1,1
40-9W74,21,33,23.9803490080337,0.938067712634187,6055,2.4,3.6,5,1.6,1
40-9W74,22,13,24.4830772566715,0.976205385097057,6388,5,2.2,1,5,1
40-9W74,23,32,19.5119174366677,0.976642106913309,6379,2.7,1.9,3.7,2.3,1
40-9W74,24,23,24.249454763859,0.982909930715935,6495,1,3.5,5.4,5,1
40-9W74,25,39,20.7202543111157,0.988564364085922,6471,1,8.4,6.3,1,1
40-9W74,26,34,25.4408753293848,0.979154169166167,6668,8.2,5.5,8.3,8.7,1
40-9W74,27,30,25.6547803052868,0.985157699443414,6468,5.3,8.1,6.4,7.9,4
40-9W74,28,9,25.3736602176703,0.977601493233784,6429,8,6.6,2.2,8.4,3
40-9W74,29,15,24.7513169359879,0.979111867553768,6463,8.4,6.7,1,9,1
40-9W74,30,19,26.3163542243198,0.909048723897912,6465,9,7,4,9,3
40-9W74,31,7,24.9528856808991,0.927540777917189,6376,9,6.8,8.2,9,4
40-9W74,32,26,25.3916016448494,0.925555913631969,6206,5,4,1.3,6.2,1
40-9W74,33,10,25.1833733517279,0.974836905871389,6438,7.3,5.6,2.1,8.5,1
40-9W74,34,22,23.5805886795805,0.991833030852995,6612,7.2,5.8,1.5,6.9,1
40-9W74,35,20,19.7367248315096,0.936343681404829,6378,7.3,8,2,9,5
40-9W74,36,28,22.4375887819857,1,6456,3.2,7.2,2.1,8,1
40-9W74,37,17,24.564320210831,0.979449838187702,6180,5,1,1,3.3,1
40-9W74,38,1,22.9988657398513,0.927972679292145,6442,9,3.7,6.6,9,1
41-9W7K,1,5,25.0155428044778,0.982131854590265,6492,7.9,9,6.6,7,5
41-9W7K,2,28,20.5450590625732,1,6450,3.5,9,2.6,1.9,1
41-9W7K,3,26,19.4476275833523,1,6211,3.8,9,2.5,1.3,1
41-9W7K,4,18,22.3307788442897,0.997814889964102,6407,9,6.5,6.4,9,5
41-9W7K,5,3,24.6499144663135,0.977936879018118,6844,9,6.7,6.4,9,5
41-9W7K,6,10,25.1279319846467,1,6432,5,8.5,5.4,3.7,1
41-9W7K,7,15,23.7417801130286,0.995514307811292,6465,6.1,7,3.4,3.7,2
41-9W7K,8,29,27.4772143642157,0.976216050329906,6517,4,8.4,3.6,5,3
41-9W7K,9,1,26.3282486001218,0.99161230195713,6438,7,7.3,6.4,6.1,4
41-9W7K,10,17,22.2567299769123,0.991913310690603,6183,7.9,5.1,1.4,7.7,5
41-9W7K,11,30,23.7465749793025,0.99025974025974,6468,1.5,3.8,5.6,1.7,1
41-9W7K,12,34,23.323294062528,0.953917742419694,6662,5.9,4.3,7.2,4.5,5
41-9W7K,13,39,24.1742187329539,0.992117465224111,6470,2.6,8.6,4.4,1,2
41-9W7K,14,12,25.4084102022686,1,6462,6.9,8.1,2.5,6.2,1
41-9W7K,15,38,25.7522262995198,0.983280387895001,5981,3.5,5.9,4.6,1,1
41-9W7K,16,24,27.3015928491026,1,5625,4,3.2,3.6,4.1,2
41-9W7K,17,23,26.0816924834113,0.980440474357,6493,2.7,9,3.2,2,1
41-9W7K,18,8,28.0624576589698,1,6450,6.1,7.7,5,5.8,4
41-9W7K,19,9,22.941867224117,1,6433,6.3,7.4,5.6,6.9,4
41-9W7K,20,11,24.3735535902881,1,6455,7.7,6.8,3.6,7.3,1
41-9W7K,21,2,22.7550106574406,0.997817274711568,6414,5,9,2.9,3.4,1
41-9W7K,22,21,21.8957303465493,1,6725,3.8,8.2,4,3,1
41-9W7K,23,37,21.6052225186368,1,6369,1.8,7.3,5.5,1,1
41-9W7K,24,4,22.9641878396356,1,6507,8,7.9,7.2,7.9,4
41-9W7K,25,20,23.2279118699591,1,6378,7.9,7.5,4,7.4,3
41-9W7K,26,13,27.0817781119682,1,6387,6.7,8.1,2.9,5.8,4
41-9W7K,27,31,23.9328254793445,1,6369,3,8.2,3.1,1,1
41-9W7K,28,27,24.5237323493218,0.99732914375491,6365,5,9,3.2,3.7,1
41-9W7K,29,32,23.1149039075919,1,6374,3.1,7.1,5,1,1
41-9W7K,30,33,25.7046567726369,1,6056,2.7,8.7,4.5,1,1
41-9W7K,31,22,28.228305699476,0.980175544794189,6608,4.1,9,4,2,1
41-9W7K,32,40,23.3306150025134,1,6699,2.9,9,3.7,1,1
41-9W7K,33,7,23.8828239985623,0.995132673889151,6369,6.8,7.8,6.9,7.3,5
41-9W7K,34,25,23.2082978391275,0.987746975034462,6529,4.9,9,2.7,4.1,1
41-9W7K,35,6,23.5153185872614,1,6484,5.9,9,4.7,3.4,1
41-9W7K,36,36,22.5312637489739,0.984536879542292,6467,2.8,9,4.1,1,1
41-9W7K,37,14,25.1279319846466,1,6407,6.9,7,3.6,6.6,5
41-9W7K,38,19,25.8184558807298,0.983299829905675,6467,8.2,7.3,6.5,8.2,5
42-9W7R,1,13,24.2576695194349,1,6390,6.9,6.8,3,8.1,4
42-9W7R,2,19,24.0467241618974,0.994276875483372,6465,8.4,5.8,3.7,8.4,5
42-9W7R,3,34,24.0514582350138,0.992947178871549,6664,3.7,4,5.6,4.2,2
42-9W7R,4,33,24.0360690590957,0.986622625928984,6055,3.7,3.8,6.5,3,2
42-9W7R,5,9,24.6129372627222,0.960503809671902,6431,8,6.8,3.8,7.7,5
42-9W7R,6,39,23.4971557985691,0.995054095826893,6470,1.4,3,6.4,1,1
42-9W7R,7,38,22.8946744629136,0.980434782608696,5980,1,3.7,6,1,1
42-9W7R,8,10,23.958975085384,0.963147255481263,6431,3.5,6.5,3.6,3.5,1
42-9W7R,9,6,24.9517449775513,0.895573037174148,6483,2.1,5.7,2.9,1,5
42-9W7R,10,29,24.3384954809637,1,6514,4.2,7.4,2,5.4,4
42-9W7R,11,3,24.0940230356143,1,6845,6.7,7.3,3,5.9,4
42-9W7R,12,17,24.2247936693947,0.975404530744337,6180,5,6.9,2.3,5,3
42-9W7R,13,28,24.2611893180245,1,6448,5.6,4.2,1.9,7.4,5
42-9W7R,14,24,24.0892973274126,0.974217638691323,5624,6.1,4.6,3,7.2,5
42-9W7R,15,36,23.9803490080336,0.983601485148515,6464,1.8,4.1,6.5,1,1
42-9W7R,16,22,24.5411353824363,0.960502421307506,6608,7.1,7.3,2.8,7.7,4
42-9W7R,17,4,24.3945642720606,0.968202764976959,6510,7.8,7.2,4.1,7.8,5
42-9W7R,18,37,23.5346767453758,0.953689167974882,6370,1,2.8,5.5,1,1
42-9W7R,19,23,24.6198747187521,0.997072870127869,6491,3,3.6,3.1,3.6,2
42-9W7R,20,32,24.6764575792702,0.944165621079046,6376,3.1,3.6,5.5,1,1
42-9W7R,21,26,24.1577296171614,0.962121212121212,6204,7,6.9,2.3,7.7,4
42-9W7R,22,14,26.756116714947,0.899516305195818,6409,8.3,6.8,2.3,9,5
42-9W7R,23,12,24.9254950187677,0.986379817365733,6461,8.4,5.5,1.4,9,5
42-9W7R,24,8,26.909922109026,0.840799875988219,6451,8.4,5.2,3.7,8.2,5
42-9W7R,25,1,24.7260053051121,0.940792540792541,6435,8.7,5.2,3.1,9,5
42-9W7R,26,25,24.343172812703,0.989588118205482,6531,5,7.5,1.5,6.7,3
42-9W7R,27,27,24.3852284262262,1,6363,5.7,7,2,6.6,3
42-9W7R,28,15,24.1600858941353,0.978492959925731,6463,6.8,6.6,1.7,7.7,3
42-9W7R,29,21,23.1837569653514,1,6723,5,6.1,1.3,6.2,3
42-9W7R,30,40,24.4830772566715,0.959707506342337,6701,2.1,6.7,4,1,1
42-9W7R,31,2,23.5998932990066,0.970524017467249,6412,2.6,6.2,5.8,1,1
42-9W7R,32,5,25.8801172415518,0.986740672217083,6486,6.4,6.4,3.2,7,4
42-9W7R,33,11,24.9232111048014,1,6446,8,6.7,2.5,9,5
42-9W7R,34,18,24.2412371676744,0.991885143570537,6408,7.8,6.8,1.2,8.3,5
42-9W7R,35,31,23.2009383026054,0.980222884947418,6371,1.3,6,5.6,1,1
42-9W7R,36,30,23.5274193026133,1,6467,1.2,1.6,1.1,1,5
42-9W7R,37,20,24.2963589755087,1,6379,6.6,7.9,1.4,7.4,4
42-9W7R,38,7,23.4947330367002,0.966718995290424,6370,1,8.5,1.1,1,5
43-9W91,1,39,23.5890363636602,0.950910774930534,6478,4,4.8,7.5,2,1
43-9W91,2,8,23.1025871251819,0.972118959107807,6456,5.9,9,3.5,5.1,5
43-9W91,3,31,23.2646436074216,1,6371,5,9,5.9,4.4,1
43-9W91,4,11,23.3939671807615,0.99163179916318,6453,6.4,9,3,6.8,2
43-9W91,5,32,23.5201596204752,1,6376,3.9,7.1,4.2,4.3,1
43-9W91,6,27,23.2009383026054,1,6366,5,8.9,2.4,5.6,2
43-9W91,7,10,23.6264113957618,0.986784825870647,6432,6.2,9,6.6,7.3,3
43-9W91,8,37,23.5552273259305,0.983519070789515,6371,3.9,6.7,5.5,2,1
43-9W91,9,22,23.2670903281107,1,6608,5,9,2.1,6.1,1
43-9W91,10,38,23.1825292072076,0.952858575727182,5982,4,8.5,5.5,3.6,1
43-9W91,11,23,23.5370953956823,0.989992301770593,6495,3.9,9,3.2,6.1,1
43-9W91,12,29,23.9874694166653,0.97145049884881,6515,4.4,9,3.1,5,1
43-9W91,13,28,23.1296753888573,1,6455,5.5,9,2.1,7.8,2
43-9W91,14,26,23.3489070235102,0.99355462455688,6206,7,9,1.3,7.4,1
43-9W91,15,36,23.3671852977045,1,6465,3.6,8.5,6.7,3.8,1
43-9W91,16,30,23.3306150025134,1,6468,5.2,9,1.5,9,4
43-9W91,17,13,23.0927289693564,0.991858462501957,6387,7.3,9,3.4,7.7,1
43-9W91,18,9,24.0561913765012,0.974657960199005,6432,7.3,9,6.8,9,5
43-9W91,19,17,23.7513688776008,0.953890956155962,6181,6.7,9,2.3,8,2
43-9W91,20,40,23.2829877132814,0.96224444112819,6701,3.8,9,5.7,3.6,1
43-9W91,21,19,22.8984037096898,1,6466,7.6,9,5.8,9,5
43-9W91,22,21,22.9617088427223,1,6724,3.9,7.6,6.5,5.8,2
43-9W91,23,4,23.0951939028074,0.994162826420891,6510,6.7,9,5.9,6,1
43-9W91,24,24,23.3647490588096,1,5625,6.4,9,6.4,7.4,5
43-9W91,25,7,23.0655973158049,1,6370,6.4,9,6.2,8,5
43-9W91,26,15,23.0976585732058,1,6462,6.5,9,2.7,6.6,1
43-9W91,27,34,23.4425831250928,0.991296518607443,6664,4.4,9,6.9,5.5,3
43-9W91,28,5,23.6396592583474,0.994761171032358,6490,6.4,9,6.2,9,5
43-9W91,29,14,23.3671852977046,0.968214397008414,6418,8,9,3.6,9,5
43-9W91,30,25,23.381797400413,1,6533,6.1,9,3.8,9,3
43-9W91,31,18,23.0507847718502,0.985351410316347,6417,6.6,9,3.2,7.7,5
43-9W91,32,12,23.0779338398274,0.997834493426141,6465,6.8,8.9,1.8,8.3,2
43-9W91,33,33,24.0798431287253,0.964498018494055,6056,4.4,8.5,5.9,3.6,1
43-9W91,34,2,23.5370953956824,0.979731836607421,6414,6.9,9,6.7,9,5
43-9W91,35,20,22.6094493733361,1,6380,6.7,9,5.9,9,5
43-9W91,36,3,22.9530302115833,0.990651475314052,6846,7.6,9,6,9,5
43-9W91,37,6,23.1616479470574,0.992134484885873,6484,7.6,9,5.6,9,5
43-9W91,38,1,23.7225909564378,1,6437,6.5,9,5.4,9,5
44-9WAY,1,8,21.991713511801,1,6455,7.2,3.9,6,7.1,5
44-9WAY,2,28,23.0310198938133,1,6451,4,7.7,2.6,3.8,1
44-9WAY,3,15,23.0544887670093,1,6464,5.9,7.5,2.8,5.8,1
44-9WAY,4,30,23.0211310913421,1,6466,2.4,5.6,4.1,6.8,3
44-9WAY,5,10,23.7465749793025,0.994247512437811,6432,7.6,3.4,7.6,9,5
44-9WAY,6,39,23.4474391755075,1,6471,1.5,2.3,7.9,3,1
44-9WAY,7,32,23.5201596204752,1,6376,3.2,5.7,6,6.5,2
44-9WAY,8,26,23.1837569653514,1,6207,7,6,1.8,6.7,1
44-9WAY,9,1,23.2058449196218,1,6436,8.1,6.6,5.4,8,5
44-9WAY,10,37,23.5467675125466,0.984929356357928,6370,1,1.9,7.5,1,1
44-9WAY,11,29,19.8761173705048,0.9631732392205,6517,9,5,3.3,3.5,1
44-9WAY,12,23,23.0828666033421,1,6495,2.2,3.8,3.2,3.9,2
44-9WAY,13,31,23.7393823167175,1,6378,3.9,8.6,2.9,2,1
44-9WAY,14,36,23.2695367915345,1,6467,4.5,9,2.4,1.1,1
44-9WAY,15,34,23.5274193026133,1,6661,2.7,9,2.3,2.9,1
44-9WAY,16,18,23.0013407321361,1,6418,7.2,4.5,4.4,7.8,5
44-9WAY,17,33,23.0853325898459,1,6055,3.5,6.8,5.5,2.4,1
44-9WAY,18,38,23.0877983129599,1,5979,2.2,4.1,3.1,1.6,1
44-9WAY,19,14,23.8183821434442,1,6413,7.4,3.7,5.7,7.7,5
44-9WAY,20,22,21.3107548611216,0.997581620314389,6616,5.5,7.6,3.1,5.9,1
44-9WAY,21,19,23.5733453715676,1,6467,8,3.3,3.3,6.9,5
44-9WAY,22,25,23.8565909221962,0.993570116350276,6532,5,9,3,3.3,1
44-9WAY,23,2,23.4474391755075,1,6411,8.9,3.8,5.8,8.7,5
44-9WAY,24,13,23.3013174417693,1,6388,7.3,2.8,4,7,1
44-9WAY,25,20,21.8436719506235,1,6377,7.8,3.3,6.9,6.5,3
44-9WAY,26,11,23.4243639386341,1,6448,8.3,3.8,6.2,6.8,4
44-9WAY,27,6,23.7513688776009,1,6483,6.8,5.6,6.5,7.5,4
44-9WAY,28,17,23.5141081420742,0.990288119132405,6178,4.3,6.7,2.5,6.6,3
44-9WAY,29,3,23.7057877024503,0.950510948905109,6850,6,7.4,5,6.5,5
44-9WAY,30,27,23.1825292072076,1,6362,5,8.6,2.5,3.6,2
44-9WAY,31,4,23.3903168798468,1,6508,7.9,3.8,7.5,7.7,5
44-9WAY,32,12,23.0507847718502,0.970774702334931,6467,6.3,5,3,5.8,1
44-9WAY,33,21,23.2866548388857,1,6723,5,5,4.1,3.6,1
44-9WAY,34,40,23.5878297633315,1,6701,2.9,4.2,6.1,2.7,1
44-9WAY,35,9,23.2193327378192,1,6434,6.7,6.7,4,7.2,5
44-9WAY,36,7,23.645678604995,1,6370,7.1,3.3,7.6,7.5,5
44-9WAY,37,24,23.7657447705004,0.991466666666667,5625,3.8,6.3,2.9,4.1,5
44-9WAY,38,5,20.7669061579065,0.94560024657112,6489,7.7,5,7,6.8,5
45-9WBS,1,7,16.3429638147597,0.987292124254785,6374,7.2,9,6.4,7.2,5
45-9WBS,2,17,21.4545142378274,0.938864628820961,6183,5,9,3.2,3.4,1
45-9WBS,3,34,19.2771084337349,1,6663,4.3,7.5,5.8,2.3,1
45-9WBS,4,30,19.8531921986653,1,6468,3.4,3.2,1.8,4.1,3
45-9WBS,5,14,21.4173359453388,1,6420,7.5,5.9,6.9,8.1,5
45-9WBS,6,11,18.7896070772888,1,6454,7.4,5.1,5.8,6.1,1
45-9WBS,7,6,18.273546669742,0.994603761948813,6486,5.8,9,5.7,5.1,1
45-9WBS,8,40,20.1067626526888,1,6700,5,5,5.4,3.4,1
45-9WBS,9,36,20.4381071235418,0.992268439771146,6467,2.8,5,5,1,1
45-9WBS,10,31,16.2801462966535,1,6373,3.4,3.9,5.9,1,1
45-9WBS,11,19,16.9146517056098,1,6466,7.4,4.9,6.2,7.3,5
45-9WBS,12,15,19.3125117848347,0.992268439771146,6467,4.4,5,3.6,3.2,1
45-9WBS,13,10,20.4297496882615,1,6433,5.7,5.1,4.9,6.7,1
45-9WBS,14,1,21.3774303098793,0.977318626689452,6437,5.1,9,5.3,3.1,1
45-9WBS,15,24,18.7956653096168,0.991109530583215,5624,4.1,2.6,8.8,8.2,5
45-9WBS,16,9,21.5207442967028,1,6431,8,3.3,6.9,9,5
45-9WBS,17,29,17.5521657482111,1,6519,4.1,9,3.5,7.1,5
45-9WBS,18,28,21.416006914248,1,6452,4.5,4.3,1,9,1
45-9WBS,19,20,19.5876243101194,0.992161780843392,6379,6.8,9,3.5,5.5,3
45-9WBS,20,39,28.8368087741824,0.98023166023166,6475,1,2,9,1,1
45-9WBS,21,26,16.5368701692037,0.988720592974541,6206,6.3,3.4,1.9,5.6,1
45-9WBS,22,23,26.6067711444976,0.969958403943922,6491,2.8,4.5,6.9,1,1
45-9WBS,23,21,17.7553113824581,0.988546779711438,6723,3.7,9,2.6,1,1
45-9WBS,24,4,16.1960106104445,1,6511,7.8,8.4,6.8,9,5
45-9WBS,25,13,21.112161452541,1,6387,5.6,4.2,2.6,7.8,1
45-9WBS,26,5,16.8032254989994,1,6491,7.7,3.9,6.2,8.4,5
45-9WBS,27,38,17.9624982236785,0.99096838936277,5979,1,1,7.2,1,1
45-9WBS,28,33,21.9191162872469,1,6058,2.9,3.8,5.8,1,1
45-9WBS,29,18,20.9551915320135,1,6419,7.6,9,3.4,7.6,5
