subjectID,markerGroup,emotionA,emotionB,fearSummary
XJ1802,UPPER_LIMB_L,FEAR,SUMMARY,0.256080009990561
XJ1802,UPPER_LIMB_R,FEAR,SUMMARY,0.295857752836928
XJ1802,LOWER_LIMB_L,FEAR,SUMMARY,0.100799646943854
XJ1802,LOWER_LIMB_R,FEAR,SUMMARY,0.135640831542566
XJ1802,WRIST_L,FEAR,SUMMARY,0.174930836348159
XJ1802,WRIST_R,FEAR,SUMMARY,0.22020139947708
XJ1802,LTORSO,FEAR,SUMMARY,0.212625190178051
XM2301,UTORSO,FEAR,SUMMARY,0.234498700667568
XM2301,HEAD,FEAR,SUMMARY,0.112936403006203
XM2301,UPPER_LIMB_L,FEAR,SUMMARY,0.2280731347604
XM2301,UPPER_LIMB_R,FEAR,SUMMARY,0.23921858665491
XM2301,LOWER_LIMB_L,FEAR,SUMMARY,0.156908672127107
XM2301,LOWER_LIMB_R,FEAR,SUMMARY,0.121336976395083
XM2301,WRIST_L,FEAR,SUMMARY,0.192050503623204
XM2301,WRIST_R,FEAR,SUMMARY,0.145630070863716
XM2301,LTORSO,FEAR,SUMMARY,0.269598522375785
XM3001,UTORSO,FEAR,SUMMARY,0.436937553042215
XM3001,HEAD,FEAR,SUMMARY,0.383539666463987
XM3001,UPPER_LIMB_L,FEAR,SUMMARY,0.480948096200173
XM3001,UPPER_LIMB_R,FEAR,SUMMARY,0.55501746321978
XM3001,LOWER_LIMB_L,FEAR,SUMMARY,0.36425697362464
XM3001,LOWER_LIMB_R,FEAR,SUMMARY,0.232903480927775
XM3001,WRIST_L,FEAR,SUMMARY,0.635792770706454
XM3001,WRIST_R,FEAR,SUMMARY,0.603474266345553
XM3001,LTORSO,FEAR,SUMMARY,0.535172975487745
XP1500,UTORSO,FEAR,SUMMARY,0.504783159361645
XP1500,HEAD,FEAR,SUMMARY,0.444174532036066
XP1500,UPPER_LIMB_L,FEAR,SUMMARY,0.583531416081207
XP1500,UPPER_LIMB_R,FEAR,SUMMARY,0.514320381428033
XP1500,LOWER_LIMB_L,FEAR,SUMMARY,0.244799416406359
XP1500,LOWER_LIMB_R,FEAR,SUMMARY,0.274839197894641
XP1500,WRIST_L,FEAR,SUMMARY,0.639252014622607
XP1500,WRIST_R,FEAR,SUMMARY,0.49558884587331
XP1500,LTORSO,FEAR,SUMMARY,0.520824069573494
XR2302,UTORSO,FEAR,SUMMARY,0.351666962158891
XR2302,HEAD,FEAR,SUMMARY,0.420415433121237
XR2302,UPPER_LIMB_L,FEAR,SUMMARY,0.321371282535894
XR2302,UPPER_LIMB_R,FEAR,SUMMARY,0.36728484911416
XR2302,LOWER_LIMB_L,FEAR,SUMMARY,0.232718428049422
XR2302,LOWER_LIMB_R,FEAR,SUMMARY,0.178011077038753
XR2302,WRIST_L,FEAR,SUMMARY,0.294315364487501
XR2302,WRIST_R,FEAR,SUMMARY,0.337652328209619
XR2302,LTORSO,FEAR,SUMMARY,0.277241145179661
XT2701,UTORSO,FEAR,SUMMARY,0.134342313301966
XT2701,HEAD,FEAR,SUMMARY,0.167361657521784
XT2701,UPPER_LIMB_L,FEAR,SUMMARY,0.199686696894359
XT2701,UPPER_LIMB_R,FEAR,SUMMARY,0.196310734497335
XT2701,LOWER_LIMB_L,FEAR,SUMMARY,0.0827942006755143
XT2701,LOWER_LIMB_R,FEAR,SUMMARY,0.113068858861371
XT2701,WRIST_L,FEAR,SUMMARY,0.259078845701616
XT2701,WRIST_R,FEAR,SUMMARY,0.25609793778199
XT2701,LTORSO,FEAR,SUMMARY,0.17088697663182
XW3001,UTORSO,FEAR,SUMMARY,0.473982133493971
XW3001,HEAD,FEAR,SUMMARY,0.55477730473702
XW3001,UPPER_LIMB_L,FEAR,SUMMARY,0.487997181453995
XW3001,UPPER_LIMB_R,FEAR,SUMMARY,0.505208339173212
XW3001,LOWER_LIMB_L,FEAR,SUMMARY,0.239626384652839
XW3001,LOWER_LIMB_R,FEAR,SUMMARY,0.291944182995213
XW3001,WRIST_L,FEAR,SUMMARY,0.464684325689787
XW3001,WRIST_R,FEAR,SUMMARY,0.525752447168603
XW3001,LTORSO,FEAR,SUMMARY,0.399110398815433
XY1700,UTORSO,FEAR,SUMMARY,0.12863776891825
XY1700,HEAD,FEAR,SUMMARY,0.184542260697802
XY1700,UPPER_LIMB_L,FEAR,SUMMARY,0.20504281654058
XY1700,UPPER_LIMB_R,FEAR,SUMMARY,0.147609991352338
XY1700,LOWER_LIMB_L,FEAR,SUMMARY,0.103101333120639
XY1700,LOWER_LIMB_R,FEAR,SUMMARY,0.129129061193243
XY1700,WRIST_L,FEAR,SUMMARY,0.204471308039894
XY1700,WRIST_R,FEAR,SUMMARY,0.225735649731057
XY1700,LTORSO,FEAR,SUMMARY,0.184061700382976
