participantID,seq,exp,nSamples,medianVal,maxVal
41-9W7K,20,11,500,24.6937502884685,38.800007916693
41-9W7K,21,2,500,23.2438360507447,27.0376007150677
41-9W7K,22,21,500,21.4438984458674,26.8007581038732
41-9W7K,23,37,500,21.8762229268476,27.3931812494883
41-9W7K,24,4,500,26.4210565850619,34.0490255328943
41-9W7K,25,20,500,23.717781404989,42.1230896668782
41-9W7K,26,13,500,27.2400143661262,36.5408624821649
41-9W7K,27,31,500,22.5930777156864,28.4012034267764
41-9W7K,28,27,500,24.7559161634238,38.0444087181777
41-9W7K,29,32,500,23.5757599311926,28.6844047917636
41-9W7K,30,33,500,26.5757303253352,30.6344060962938
41-9W7K,31,22,500,23.5636797059362,34.3734915331932
41-9W7K,32,40,500,23.5431356885814,28.0543424310213
41-9W7K,33,7,500,23.1468968694883,38.5039833388173
41-9W7K,34,25,500,21.0811306147664,26.0051903922109
41-9W7K,35,6,500,25.8041194082282,29.4482026470784
41-9W7K,36,36,500,24.3513559534038,37.6518544559125
41-9W7K,37,14,500,23.5080551682194,38.0459049684966
41-9W7K,38,19,500,22.5198916255361,25.8250694971677
42-9W7R,1,13,500,24.2517965629467,27.944556192695
42-9W7R,2,19,500,23.5854163157616,27.6393659034582
42-9W7R,3,34,500,23.0384337101631,27.4222588630653
42-9W7R,4,33,500,24.6972103575182,31.1814100585495
42-9W7R,5,9,500,24.0538154922074,28.3831588214575
42-9W7R,6,39,500,22.172166504916,26.7518612689216
42-9W7R,7,38,500,22.4451986139095,26.6388442519083
42-9W7R,8,10,500,23.8673260904822,28.9136939246324
42-9W7R,9,6,500,25.0973282350759,34.0440095945136
42-9W7R,10,29,500,24.343172700386,27.8015954556297
42-9W7R,11,3,500,23.8398816383319,27.266124026788
42-9W7R,12,17,500,24.2083390018821,32.2069677613747
42-9W7R,13,28,500,24.4854022248413,27.6784699814038
42-9W7R,14,24,500,24.5086397760756,27.4595991224029
42-9W7R,15,36,500,24.6868362836238,28.5710626221546
42-9W7R,16,22,500,24.1541933622849,28.4732674926737
42-9W7R,17,4,500,22.7362405045823,30.7716062048329
42-9W7R,18,37,500,22.2285777995289,25.8911127458256
42-9W7R,19,23,500,24.4120546546282,28.1879449329093
42-9W7R,20,32,500,23.5926559178093,27.4720345970183
42-9W7R,21,26,500,24.0833853794263,33.4774690921523
42-9W7R,22,14,500,24.6452936181207,31.1704544769996
42-9W7R,23,12,500,23.431653048703,30.7956458035033
42-9W7R,24,8,500,25.6425734945198,37.6956734718536
42-9W7R,25,1,500,23.2915428858766,28.1009729872063
42-9W7R,26,25,500,24.1376836520857,30.0338939685683
42-9W7R,27,27,500,23.8959261452387,29.5061373925308
42-9W7R,28,15,500,24.1612616202698,27.3973370837305
42-9W7R,29,21,500,23.5842094684824,26.6644749610944
42-9W7R,30,40,500,24.0230396857306,29.215314826463
42-9W7R,31,2,500,23.8852072761031,29.4520685089456
42-9W7R,32,5,500,22.9840089883268,38.7162905691748
42-9W7R,33,11,500,23.2573019009513,37.396996105858
42-9W7R,34,18,500,23.4316533005858,26.394111185643
42-9W7R,35,31,500,22.6144837644504,27.1090899466472
42-9W7R,36,30,500,24.0123741901895,28.0584003383878
42-9W7R,37,20,500,24.1388711212215,45.3107036500024
42-9W7R,38,7,500,23.5358845792226,27.5444629710559
43-9W91,1,39,500,22.7124426490088,27.9730606654389
43-9W91,2,8,500,22.0408395820342,25.3759035897818
43-9W91,3,31,500,21.7273944738709,26.0467479793805
43-9W91,4,11,500,22.2298565514352,25.5346792437699
43-9W91,5,32,500,22.6948561497116,42.9859050594417
43-9W91,6,27,500,21.8852890043784,25.5458234328588
43-9W91,7,10,500,23.1886651387871,42.9567611714939
43-9W91,8,37,500,26.422133764478,51.0582106498815
43-9W91,9,22,500,23.71299055501,30.1436244663774
43-9W91,10,38,500,23.1370492209321,32.441190532189
43-9W91,11,23,500,22.398230093355,36.7660564050246
43-9W91,12,29,500,21.6091739707933,26.2903841315883
43-9W91,13,28,500,23.3049813630468,38.223540566643
43-9W91,14,26,500,21.1687076967696,26.5703748201203
43-9W91,15,36,500,21.5022202802988,33.7180613171135
43-9W91,16,30,500,21.1067679575079,28.7755483951068
43-9W91,17,13,500,22.119471761574,25.8316814203392
43-9W91,18,9,500,22.8349231445166,79.6654062485321
43-9W91,19,17,500,21.5194167748568,25.3040170329171
43-9W91,20,40,500,21.7836509955463,27.0038932365235
43-9W91,21,19,500,22.3664388309408,25.2860134610662
43-9W91,22,21,500,20.7888235627271,24.7536167099241
43-9W91,23,4,500,21.7601194686682,25.7234738585627
43-9W91,24,24,500,22.8324105116135,83.8051447150069
43-9W91,25,7,500,22.8797500448384,85.5908998989156
43-9W91,26,15,500,22.6660277791728,60.4635622757528
43-9W91,27,34,500,22.7937491161679,102.066238223127
43-9W91,28,5,500,22.0808155330332,30.3525198838412
43-9W91,29,14,500,21.9554447524324,45.4286449273291
43-9W91,30,25,500,20.8612576556329,35.065391571518
43-9W91,31,18,500,23.2658577047487,40.7534793291957
43-9W91,32,12,500,23.3159706960285,28.0847624447628
43-9W91,33,33,500,22.8411528675727,37.8117740990503
43-9W91,34,2,500,21.643393116933,29.8685423704107
43-9W91,35,20,500,22.9294573591491,27.1300803407689
43-9W91,36,3,500,23.1087455163869,44.7570496891728
43-9W91,37,6,500,22.9963883495329,36.7830838198042
43-9W91,38,1,500,23.324514091474,27.0460210206954
44-9WAY,1,8,500,23.7537624417645,128.080712813844
44-9WAY,2,28,500,22.5058732082126,355.997683397629
44-9WAY,3,15,500,24.2294451099807,386.533835681014
44-9WAY,4,30,500,25.0564697093225,396.611843429988
44-9WAY,5,10,500,27.8752096194517,590.601878558227
44-9WAY,6,39,500,27.0838799185865,414.726946620136
44-9WAY,7,32,500,25.4330407252594,516.838310877611
44-9WAY,8,26,500,23.7285804729311,556.319617432499
44-9WAY,9,1,500,25.0439714279135,419.596995311599
44-9WAY,10,37,500,22.8971585579138,98.3817616344057
44-9WAY,11,29,500,18.5409892326623,523.718402491046
44-9WAY,12,23,500,26.239451555646,538.173377923824
44-9WAY,13,31,500,28.1515707684424,463.732223523433
44-9WAY,14,36,500,24.7777397060773,498.040356427674
44-9WAY,15,34,500,24.1270766144503,448.990320924018
44-9WAY,16,18,500,26.6548601519558,290.654831963133
44-9WAY,17,33,500,30.5497395154083,603.127849680557
44-9WAY,18,38,500,25.8680148931962,501.741975327304
44-9WAY,19,14,500,26.6762141180315,510.534051811905
44-9WAY,20,22,500,24.7041198493543,438.465683179161
44-9WAY,21,19,500,25.8239644993911,490.688617723253
44-9WAY,22,25,500,26.0040930873725,442.633216569894
44-9WAY,23,2,500,26.1568745406972,562.352391694382
44-9WAY,24,13,500,36.2734923104088,501.811064595451
44-9WAY,25,20,500,25.2747497992278,531.952678560434
44-9WAY,26,11,500,22.4337768348879,572.380287918635
44-9WAY,27,6,500,25.2093532217996,495.943142176703
44-9WAY,28,17,500,25.1731871282902,530.678893231628
44-9WAY,29,3,500,24.95854449005,539.558090062897
44-9WAY,30,27,500,25.4431123815174,603.658426875907
44-9WAY,31,4,500,65.347117252663,589.994727411689
44-9WAY,32,12,500,25.7024401864556,552.901920996715
44-9WAY,33,21,500,23.0791670965957,395.540103826109
44-9WAY,34,40,500,24.7421147398676,524.36006520325
44-9WAY,35,9,500,30.1396548742482,477.412584081218
44-9WAY,36,7,500,30.384385824186,593.681250467999
44-9WAY,37,24,500,27.2337445264527,494.274857247305
44-9WAY,38,5,500,28.3918870745498,432.243544540324
45-9WBS,1,7,500,18.7167553377206,33.6859689784694
45-9WBS,2,17,500,18.8274389863558,23.1050510069278
45-9WBS,3,34,500,18.8893134397257,36.6248896158173
45-9WBS,4,30,500,18.9885082200425,21.2786764362217
45-9WBS,5,14,500,18.7000201122026,21.1606394990385
45-9WBS,6,11,500,18.3838022736415,34.5485895042173
45-9WBS,7,6,500,18.5210821118607,34.1508564938395
45-9WBS,8,40,500,19.195729422822,34.7228045134506
45-9WBS,9,36,500,19.0707709248646,21.6368168165563
45-9WBS,10,31,500,19.5366995493086,27.4865355400164
45-9WBS,11,19,500,18.2236358993853,33.4008634587602
45-9WBS,12,15,500,20.1505975046956,23.566099837242
45-9WBS,13,10,500,20.1703622913221,22.7450018552597
45-9WBS,14,1,500,27.0733688457937,34.1658550407842
45-9WBS,15,24,500,24.9140732504635,32.9961974013238
45-9WBS,16,9,500,20.9674118875336,39.6920453031513
45-9WBS,17,29,500,16.1167336365477,22.4375887819858
45-9WBS,18,28,500,19.6529040029678,34.3569267924437
45-9WBS,19,20,500,21.6933081522453,25.066691277667
45-9WBS,20,39,500,25.0052996533095,46.0336068085721
45-9WBS,21,26,500,15.5119963978189,31.7405108887612
45-9WBS,22,23,500,22.6509464100854,67.050941938986
45-9WBS,23,21,500,24.928919216223,54.1393781755281
45-9WBS,24,4,500,19.7525808893807,33.5471130384838
45-9WBS,25,13,500,19.1154930315842,40.6709837380936
45-9WBS,26,5,500,16.9096007125351,41.5063918253905
45-9WBS,27,38,500,20.2225045297935,49.3782841277646
45-9WBS,28,33,500,20.7161325177735,24.494699890726
45-9WBS,29,18,500,20.5962540694186,29.4752530324852
45-9WBS,30,3,500,18.6145891466981,27.7051936023013
45-9WBS,31,2,500,20.3837224961323,35.5778868921287
45-9WBS,32,12,500,21.8983286290876,24.4108934108631
45-9WBS,33,27,500,19.5687224017793,26.1231283686594
45-9WBS,34,37,500,19.7511402517717,30.8067346759038
45-9WBS,35,22,500,25.0791647809139,42.5252381505718
45-9WBS,36,32,500,22.1168983833778,33.9049410309709
45-9WBS,37,25,500,19.3713726932244,23.3354943531896
45-9WBS,38,8,500,18.340385610875,34.0941357707574
46-9WCE,1,12,500,19.5264990291938,22.2516140752294
46-9WCE,2,27,500,20.1915164740337,23.1198287833072
46-9WCE,3,31,500,19.3919321158523,25.009853212423
46-9WCE,4,10,500,20.5741311551124,25.2228997615648
46-9WCE,5,9,500,19.0648001128747,22.639642286018
46-9WCE,6,21,500,19.3213524865039,22.4578759369275
46-9WCE,7,19,500,19.2859644608661,23.96610184428
46-9WCE,8,40,500,20.5547544220379,34.8488108161573
46-9WCE,9,28,500,20.1025154429165,43.1471639024585
46-9WCE,10,13,500,19.2016567754483,22.7349886468259
46-9WCE,11,39,500,18.7258750842428,21.8723194015574
46-9WCE,12,26,500,19.2844894352405,22.1901312570733
46-9WCE,13,2,500,20.1180768655351,24.6545327173079
46-9WCE,14,24,500,20.4269583643232,23.645678604995
46-9WCE,15,32,500,19.8746852703914,34.4314053684511
46-9WCE,16,18,500,18.3077718895778,33.7787842381108
46-9WCE,17,7,500,19.8115714069702,35.7868747749847
46-9WCE,18,25,500,20.5409018265801,23.1911219542487
46-9WCE,19,37,500,19.6659343014974,35.2370515595771
46-9WCE,20,11,500,20.8885305038099,56.2090355939648
46-9WCE,21,30,500,20.5006792418795,33.065133436776
46-9WCE,22,14,500,19.2903922482532,22.7675154727261
46-9WCE,23,23,500,19.1615955664401,22.6018948430679
46-9WCE,24,20,500,18.6756512856124,21.599952309382
46-9WCE,25,3,500,19.8302405237105,24.1459447832403
46-9WCE,26,8,500,20.8885305038099,23.2988743154253
46-9WCE,27,17,500,18.544120205491,22.5842577784677
46-9WCE,28,34,500,20.1689484195385,25.1075350128199
46-9WCE,29,29,500,19.057333557547,30.6696917141153
46-9WCE,30,38,500,19.4914837004523,22.3205798125432
46-9WCE,31,36,500,19.1690208155111,31.6417172873587
46-9WCE,32,6,500,19.4651813592291,30.7197647135201
46-9WCE,33,22,500,19.5323269659413,23.8661335589467
46-9WCE,34,5,500,18.9329663358506,23.2817652525139
46-9WCE,35,15,500,20.9035053470399,35.7582312670849
46-9WCE,36,33,500,18.9675112843692,23.961350907204
46-9WCE,37,1,500,17.6169090311116,23.4789790220666
46-9WCE,38,4,500,18.7273966458084,36.3550060151633
47-9WCU,1,4,500,19.140786890341,24.3898967958346
47-9WCU,2,14,500,18.0919639408328,24.3665460036972
47-9WCU,3,17,500,19.174959634289,23.6336384399468
47-9WCU,4,30,500,19.4768765509753,22.8573481931092
47-9WCU,5,10,500,18.9374758552621,23.2058449196218
47-9WCU,6,21,500,18.8334850492056,25.1958026367199
47-9WCU,7,23,500,17.9514011720916,20.3990764645788
47-9WCU,8,26,500,18.3838017520851,21.9424773035978
47-9WCU,9,32,500,23.6817623717593,36.5626658372462
47-9WCU,10,27,500,19.4695683736053,24.242411304903
47-9WCU,11,38,500,20.2506360970102,25.2454584815392
47-9WCU,12,31,500,18.6222331149685,23.9304468255116
47-9WCU,13,7,500,17.8400668917199,21.4916282158141
47-9WCU,14,37,500,22.0007709789555,26.9067490185672
47-9WCU,15,9,500,20.5893409963112,23.8685186220175
47-9WCU,16,19,500,20.7942979079766,41.5269588906363
47-9WCU,17,34,500,18.4394546790544,23.6601187154127
47-9WCU,18,39,500,20.0188046957351,23.1468968694883
47-9WCU,19,15,500,19.3992698746846,24.4877269722688
47-9WCU,20,24,500,19.3552043786832,21.2813514851274
47-9WCU,21,36,500,19.1214475505588,21.869716638485
47-9WCU,22,5,500,18.2205108653402,21.874921854943
47-9WCU,23,18,500,17.7889347393816,21.3774303098793
47-9WCU,24,40,500,19.1734750446344,22.7850106845189
47-9WCU,25,13,500,17.899001320792,21.3907404601695
47-9WCU,26,28,500,18.8380181411258,23.1296753888573
47-9WCU,27,2,500,18.853121423185,21.9658134751245
47-9WCU,28,25,500,18.5563949845675,23.2230099153051
47-9WCU,29,8,500,18.0935381128164,22.8399083914147
47-9WCU,30,20,500,18.8802762085689,21.8071571301906
47-9WCU,31,33,500,18.727395659063,28.0685425401787
47-9WCU,32,12,500,19.7064172927292,23.5781744908176
47-9WCU,33,22,500,20.1491850136257,80.0631334626428
47-9WCU,34,6,500,19.5759959397731,23.8303289677614
47-9WCU,35,11,500,18.0683507917098,21.2277864581118
47-9WCU,36,1,500,20.6197334151938,34.0339755000004
47-9WCU,37,29,500,20.2520415128054,34.3569267924437
47-9WCU,38,3,500,19.0094814907729,25.9504079627317
48-9WDR,1,40,500,21.9580375069269,36.9035982997847
48-9WDR,2,19,500,23.223009915305,28.8269368733166
48-9WDR,3,31,500,21.6328700127364,24.9277787234791
48-9WDR,4,3,500,22.0330900921301,25.8801172415518
48-9WDR,5,39,500,22.4781447821515,32.3005082104978
48-9WDR,6,11,500,23.0680646204401,27.9954366765302
48-9WDR,7,23,500,23.0964262380066,40.3929026849162
48-9WDR,8,36,500,23.7141907873639,33.2248568651648
48-9WDR,9,9,500,22.1246185180709,26.5896496683716
48-9WDR,10,14,500,22.9827717599778,27.2535945979147
48-9WDR,11,34,500,23.3269545325207,26.5081716373327
48-9WDR,12,25,500,22.4882710719048,36.2138088070287
48-9WDR,13,32,500,21.8032408492267,24.916358106797
48-9WDR,14,20,500,22.8149712637786,26.0511186058026
48-9WDR,15,27,500,21.7810351281159,25.5391375029472
48-9WDR,16,18,500,21.2022956216059,24.4132252533875
48-9WDR,17,37,500,22.7825120540816,33.7383144341568
48-9WDR,18,15,500,22.2554510749958,35.9186576742248
48-9WDR,19,17,500,19.4637194604092,22.6346129307885
48-9WDR,20,12,500,23.2328126611338,28.9255042705228
48-9WDR,21,24,500,23.8589758655429,27.7524108165702
48-9WDR,22,30,500,22.2528928300864,28.690357765739
48-9WDR,23,21,500,22.3422462819303,27.7995478330561
48-9WDR,24,26,500,22.5628210803098,27.0922859221305
48-9WDR,25,38,500,22.6685335476678,28.300810028748
48-9WDR,26,2,500,21.8645100278278,25.1483124131637
48-9WDR,27,22,500,21.6775576082134,24.8477241739085
48-9WDR,28,29,500,22.4071230339757,28.8604875591555
48-9WDR,29,8,500,22.9914390311079,37.9680217650826
48-9WDR,30,28,500,21.4757299155121,29.9427784185367
48-9WDR,31,6,500,22.620776403227,27.8527370967634
48-9WDR,32,1,500,23.24628496148,26.3574212059165
48-9WDR,33,7,500,21.2478870986546,26.2014587644595
48-9WDR,34,10,500,23.6047168638161,26.9109799721305
48-9WDR,35,33,500,22.2669569332956,25.7875699103183
48-9WDR,36,13,500,22.4375887819857,27.1279820322202
48-9WDR,37,4,500,23.4316525449374,26.1165902310601
48-9WDR,38,5,500,23.0520192164518,27.4823931941954
49-9WEW,1,32,500,25.2262848303726,31.3362026498004
49-9WEW,2,14,500,24.7041243629055,29.6869341377971
49-9WEW,3,5,500,24.7133390971158,28.0482544691938
49-9WEW,4,20,500,22.876018636542,26.6324327204459
49-9WEW,5,13,500,23.4995783106559,37.6518544559125
49-9WEW,6,27,500,25.6603249832457,39.1141713180863
49-9WEW,7,34,500,24.3267981045725,37.8283308148127
49-9WEW,8,2,500,24.2998731134343,59.0026276850992
49-9WEW,9,37,500,22.9679049975375,29.0648956369765
49-9WEW,10,10,500,24.8018622774307,33.221430032412
49-9WEW,11,26,500,25.5201844982275,48.8765570166676
49-9WEW,12,17,500,23.4959443551794,38.229497172658
49-9WEW,13,22,500,23.6010992826215,28.2806885828848
49-9WEW,14,36,500,24.3232872373227,32.0776824441182
49-9WEW,15,38,500,25.108662855179,46.1645001311031
49-9WEW,16,23,500,22.6685393895963,41.7211581439588
49-9WEW,17,3,500,23.7081888964501,43.4023580363132
49-9WEW,18,33,500,21.0162238318052,40.2446558057193
49-9WEW,19,30,500,22.7312225898965,26.4156697216114
49-9WEW,20,28,500,25.4833528118223,39.188324228813
49-9WEW,21,19,500,21.9619257969373,25.0348778591834
49-9WEW,22,4,500,24.5955850344866,30.6919564660234
49-9WEW,23,7,500,24.6059968719278,34.2440740567675
49-9WEW,24,31,500,23.8875894838434,29.8380331261153
49-9WEW,25,6,500,23.2842100456998,27.0754714684257
49-9WEW,26,12,500,24.4772638424664,29.0041170103264
49-9WEW,27,11,500,24.3291371071984,28.9589407602905
49-9WEW,28,25,500,22.9182829571404,26.9173251555343
49-9WEW,29,9,500,23.8959294700245,33.2847693273483
49-9WEW,30,40,500,24.434200822391,29.1255474322452
49-9WEW,31,18,500,23.2609691496297,26.9722542177661
49-9WEW,32,24,500,24.6926003036553,37.7107716714705
49-9WEW,33,21,500,23.2793199457699,31.0845021669193
49-9WEW,34,39,500,22.0007712832496,27.3432619711057
49-9WEW,35,15,500,23.7908816504247,26.8347207445912
49-9WEW,36,1,500,23.7129886108216,32.6074624584145
49-9WEW,37,29,500,22.3956855654097,29.4211273910052
49-9WEW,38,8,500,23.3208500448602,29.0256981873993
