subjectID,markerGroup,emotionA,emotionB,fearSummary
XB0202,LOWER_LIMB_R,DISGUST,SUMMARY,0.103553179187394
XB0202,WRIST_L,DISGUST,SUMMARY,0.325058370846331
XB0202,WRIST_R,DISGUST,SUMMARY,0.209549245406985
XB0202,LTORSO,DISGUST,SUMMARY,0.139482190222382
XB0300,UTORSO,DISGUST,SUMMARY,0.228395439509525
XB0300,HEAD,DISGUST,SUMMARY,0.144464090912533
XB0300,UPPER_LIMB_L,DISGUST,SUMMARY,0.254173597705823
XB0300,UPPER_LIMB_R,DISGUST,SUMMARY,0.265348398273682
XB0300,LOWER_LIMB_L,DISGUST,SUMMARY,0.0664774359734424
XB0300,LOWER_LIMB_R,DISGUST,SUMMARY,0.101539613279
XB0300,WRIST_L,DISGUST,SUMMARY,0.287497960195382
XB0300,WRIST_R,DISGUST,SUMMARY,0.366144685793552
XB0300,LTORSO,DISGUST,SUMMARY,0.156778087940517
XC3002,UTORSO,DISGUST,SUMMARY,0.11771003048965
XC3002,HEAD,DISGUST,SUMMARY,0.122254137814983
XC3002,UPPER_LIMB_L,DISGUST,SUMMARY,0.0765310161846691
XC3002,UPPER_LIMB_R,DISGUST,SUMMARY,0.138587988733747
XC3002,LOWER_LIMB_L,DISGUST,SUMMARY,0.092636400640941
XC3002,LOWER_LIMB_R,DISGUST,SUMMARY,0.0754655624993514
XC3002,WRIST_L,DISGUST,SUMMARY,0.154958057440327
XC3002,WRIST_R,DISGUST,SUMMARY,0.249927995239323
XC3002,LTORSO,DISGUST,SUMMARY,0.0761902189450474
XJ1802,UTORSO,DISGUST,SUMMARY,0.157387710849382
XJ1802,HEAD,DISGUST,SUMMARY,0.187350203438062
XJ1802,UPPER_LIMB_L,DISGUST,SUMMARY,0.182312322335909
XJ1802,UPPER_LIMB_R,DISGUST,SUMMARY,0.225861914891879
XJ1802,LOWER_LIMB_L,DISGUST,SUMMARY,0.0699033132251597
XJ1802,LOWER_LIMB_R,DISGUST,SUMMARY,0.0822053575940322
XJ1802,WRIST_L,DISGUST,SUMMARY,0.197391828968334
XJ1802,WRIST_R,DISGUST,SUMMARY,0.22020139947708
XJ1802,LTORSO,DISGUST,SUMMARY,0.171471181163567
XM2301,UTORSO,DISGUST,SUMMARY,0.311079279441228
XM2301,HEAD,DISGUST,SUMMARY,0.154581032391649
XM2301,UPPER_LIMB_L,DISGUST,SUMMARY,0.321367996216295
XM2301,UPPER_LIMB_R,DISGUST,SUMMARY,0.331574529612364
XM2301,LOWER_LIMB_L,DISGUST,SUMMARY,0.193467165831881
XM2301,LOWER_LIMB_R,DISGUST,SUMMARY,0.164219746731595
XM2301,WRIST_L,DISGUST,SUMMARY,0.319009768757365
XM2301,WRIST_R,DISGUST,SUMMARY,0.461189476766888
XM2301,LTORSO,DISGUST,SUMMARY,0.328208245856132
XM3001,UTORSO,DISGUST,SUMMARY,0.289163098251715
XM3001,HEAD,DISGUST,SUMMARY,0.334453866939693
XM3001,UPPER_LIMB_L,DISGUST,SUMMARY,0.356732335764775
XM3001,UPPER_LIMB_R,DISGUST,SUMMARY,0.310388938957016
XM3001,LOWER_LIMB_L,DISGUST,SUMMARY,0.211519313488573
XM3001,LOWER_LIMB_R,DISGUST,SUMMARY,0.130446183107775
XM3001,WRIST_L,DISGUST,SUMMARY,0.500384193364577
XM3001,WRIST_R,DISGUST,SUMMARY,0.336443246414056
XM3001,LTORSO,DISGUST,SUMMARY,0.351851687786817
XP1500,UTORSO,DISGUST,SUMMARY,0.211519014497623
XP1500,HEAD,DISGUST,SUMMARY,0.269738997456123
XP1500,UPPER_LIMB_L,DISGUST,SUMMARY,0.300297091433174
XP1500,UPPER_LIMB_R,DISGUST,SUMMARY,0.212747984917315
XP1500,LOWER_LIMB_L,DISGUST,SUMMARY,0.164947433238585
XP1500,LOWER_LIMB_R,DISGUST,SUMMARY,0.191588131444706
XP1500,WRIST_L,DISGUST,SUMMARY,0.331204341234472
XP1500,WRIST_R,DISGUST,SUMMARY,0.355650108202216
XP1500,LTORSO,DISGUST,SUMMARY,0.251302769880912
XR2302,UTORSO,DISGUST,SUMMARY,0.19914723647721
XR2302,HEAD,DISGUST,SUMMARY,0.192461972499098
XR2302,UPPER_LIMB_L,DISGUST,SUMMARY,0.205583567672156
XR2302,UPPER_LIMB_R,DISGUST,SUMMARY,0.194508623386618
XR2302,LOWER_LIMB_L,DISGUST,SUMMARY,0.102705973387974
XR2302,LOWER_LIMB_R,DISGUST,SUMMARY,0.0999503189084946
XR2302,WRIST_L,DISGUST,SUMMARY,0.234036470658079
XR2302,WRIST_R,DISGUST,SUMMARY,0.2684095303355
XR2302,LTORSO,DISGUST,SUMMARY,0.195929452482873
XT2701,UTORSO,DISGUST,SUMMARY,0.210508881756791
XT2701,HEAD,DISGUST,SUMMARY,0.233619355211491
XT2701,UPPER_LIMB_L,DISGUST,SUMMARY,0.189314459951435
XT2701,UPPER_LIMB_R,DISGUST,SUMMARY,0.281602887029933
XT2701,LOWER_LIMB_L,DISGUST,SUMMARY,0.130148690323748
XT2701,LOWER_LIMB_R,DISGUST,SUMMARY,0.138166812079471
XT2701,WRIST_L,DISGUST,SUMMARY,0.174600877670774
XT2701,WRIST_R,DISGUST,SUMMARY,0.267716472647115
XT2701,LTORSO,DISGUST,SUMMARY,0.237325519419101
XW3001,UTORSO,DISGUST,SUMMARY,0.154499152803236
XW3001,HEAD,DISGUST,SUMMARY,0.134895011328717
XW3001,UPPER_LIMB_L,DISGUST,SUMMARY,0.132021854561859
XW3001,UPPER_LIMB_R,DISGUST,SUMMARY,0.124311780223476
XW3001,LOWER_LIMB_L,DISGUST,SUMMARY,0.100971235006034
XW3001,LOWER_LIMB_R,DISGUST,SUMMARY,0.155502745166447
XW3001,WRIST_L,DISGUST,SUMMARY,0.186826735885788
XW3001,WRIST_R,DISGUST,SUMMARY,0.196246022501741
XW3001,LTORSO,DISGUST,SUMMARY,0.101231044532641
XY1700,UTORSO,DISGUST,SUMMARY,0.177624664277358
XY1700,HEAD,DISGUST,SUMMARY,0.153373776602029
XY1700,UPPER_LIMB_L,DISGUST,SUMMARY,0.161601041902132
XY1700,UPPER_LIMB_R,DISGUST,SUMMARY,0.194058184462156
XY1700,LOWER_LIMB_L,DISGUST,SUMMARY,0.0983778968383887
XY1700,LOWER_LIMB_R,DISGUST,SUMMARY,0.0918307626329826
XY1700,WRIST_L,DISGUST,SUMMARY,0.175588728896896
XY1700,WRIST_R,DISGUST,SUMMARY,0.206719583826045
XY1700,LTORSO,DISGUST,SUMMARY,0.204692581415875
